county,precinct,office,district,party,candidate,election_day,mail,provisional,votes
Butte,5901,U.S. House,1,DEM,Audrey Denney,0,0,0,0
Butte,5902,U.S. House,1,DEM,Audrey Denney,0,21,0,21
Butte,5903,U.S. House,1,DEM,Audrey Denney,0,7,0,7
Butte,5904,U.S. House,1,DEM,Audrey Denney,0,115,1,116
Butte,5905,U.S. House,1,DEM,Audrey Denney,0,160,0,160
Butte,5906,U.S. House,1,DEM,Audrey Denney,0,21,0,21
Butte,5907,U.S. House,1,DEM,Audrey Denney,0,13,1,14
Butte,5908,U.S. House,1,DEM,Audrey Denney,0,6,0,6
Butte,5909,U.S. House,1,DEM,Audrey Denney,4,252,0,256
Butte,5910,U.S. House,1,DEM,Audrey Denney,2,150,1,153
Butte,5911,U.S. House,1,DEM,Audrey Denney,0,119,2,121
Butte,5912,U.S. House,1,DEM,Audrey Denney,0,58,2,60
Butte,5913,U.S. House,1,DEM,Audrey Denney,3,67,3,73
Butte,5914,U.S. House,1,DEM,Audrey Denney,1,65,0,66
Butte,5915,U.S. House,1,DEM,Audrey Denney,0,0,0,0
Butte,5916,U.S. House,1,DEM,Audrey Denney,1,0,0,1
Butte,1101,U.S. House,1,REP,Doug LaMalfa,3,457,13,473
Butte,1102,U.S. House,1,REP,Doug LaMalfa,0,432,14,446
Butte,1103,U.S. House,1,REP,Doug LaMalfa,11,652,13,676
Butte,1104,U.S. House,1,REP,Doug LaMalfa,13,862,13,888
Butte,1105,U.S. House,1,REP,Doug LaMalfa,5,602,7,614
Butte,1106,U.S. House,1,REP,Doug LaMalfa,8,299,4,311
Butte,1801,U.S. House,1,REP,Doug LaMalfa,14,668,6,688
Butte,1802,U.S. House,1,REP,Doug LaMalfa,9,643,7,659
Butte,1803,U.S. House,1,REP,Doug LaMalfa,5,258,10,273
Butte,1804,U.S. House,1,REP,Doug LaMalfa,12,368,10,390
Butte,1805,U.S. House,1,REP,Doug LaMalfa,10,822,3,835
Butte,1806,U.S. House,1,REP,Doug LaMalfa,12,943,6,961
Butte,1807,U.S. House,1,REP,Doug LaMalfa,16,534,4,554
Butte,1808,U.S. House,1,REP,Doug LaMalfa,12,622,7,641
Butte,1809,U.S. House,1,REP,Doug LaMalfa,5,757,9,771
Butte,1810,U.S. House,1,REP,Doug LaMalfa,5,329,10,344
Butte,1811,U.S. House,1,REP,Doug LaMalfa,3,261,6,270
Butte,1812,U.S. House,1,REP,Doug LaMalfa,7,200,1,208
Butte,1813,U.S. House,1,REP,Doug LaMalfa,0,70,1,71
Butte,1901,U.S. House,1,REP,Doug LaMalfa,1,106,3,110
Butte,1902,U.S. House,1,REP,Doug LaMalfa,0,4,0,4
Butte,1903,U.S. House,1,REP,Doug LaMalfa,0,0,0,0
Butte,1904,U.S. House,1,REP,Doug LaMalfa,0,0,0,0
Butte,1905,U.S. House,1,REP,Doug LaMalfa,0,0,0,0
Butte,1906,U.S. House,1,REP,Doug LaMalfa,3,80,3,86
Butte,1907,U.S. House,1,REP,Doug LaMalfa,2,234,2,238
Butte,1908,U.S. House,1,REP,Doug LaMalfa,4,122,4,130
Butte,1909,U.S. House,1,REP,Doug LaMalfa,0,84,1,85
Butte,1910,U.S. House,1,REP,Doug LaMalfa,2,280,4,286
Butte,1911,U.S. House,1,REP,Doug LaMalfa,2,296,0,298
Butte,1912,U.S. House,1,REP,Doug LaMalfa,0,57,0,57
Butte,1913,U.S. House,1,REP,Doug LaMalfa,2,309,1,312
Butte,1914,U.S. House,1,REP,Doug LaMalfa,0,17,0,17
Butte,1915,U.S. House,1,REP,Doug LaMalfa,0,19,0,19
Butte,1916,U.S. House,1,REP,Doug LaMalfa,0,21,0,21
Butte,1917,U.S. House,1,REP,Doug LaMalfa,3,145,1,149
Butte,1918,U.S. House,1,REP,Doug LaMalfa,0,87,0,87
Butte,2201,U.S. House,1,REP,Doug LaMalfa,26,491,8,525
Butte,2202,U.S. House,1,REP,Doug LaMalfa,19,435,7,461
Butte,2203,U.S. House,1,REP,Doug LaMalfa,16,578,7,601
Butte,2204,U.S. House,1,REP,Doug LaMalfa,48,1324,24,1396
Butte,2205,U.S. House,1,REP,Doug LaMalfa,6,213,3,222
Butte,2206,U.S. House,1,REP,Doug LaMalfa,11,174,35,220
Butte,2207,U.S. House,1,REP,Doug LaMalfa,0,1,0,1
Butte,2208,U.S. House,1,REP,Doug LaMalfa,3,167,17,187
Butte,2209,U.S. House,1,REP,Doug LaMalfa,10,140,20,170
Butte,2210,U.S. House,1,REP,Doug LaMalfa,7,75,14,96
Butte,2211,U.S. House,1,REP,Doug LaMalfa,16,259,5,280
Butte,2212,U.S. House,1,REP,Doug LaMalfa,32,445,17,494
Butte,2213,U.S. House,1,REP,Doug LaMalfa,10,223,9,242
Butte,2214,U.S. House,1,REP,Doug LaMalfa,13,229,8,250
Butte,2215,U.S. House,1,REP,Doug LaMalfa,9,465,2,476
Butte,2216,U.S. House,1,REP,Doug LaMalfa,7,216,2,225
Butte,2217,U.S. House,1,REP,Doug LaMalfa,15,195,1,211
Butte,2801,U.S. House,1,REP,Doug LaMalfa,30,588,17,635
Butte,2802,U.S. House,1,REP,Doug LaMalfa,3,296,1,300
Butte,2804,U.S. House,1,REP,Doug LaMalfa,26,774,6,806
Butte,2805,U.S. House,1,REP,Doug LaMalfa,18,816,4,838
Butte,2901,U.S. House,1,REP,Doug LaMalfa,1,121,0,122
Butte,2902,U.S. House,1,REP,Doug LaMalfa,3,258,3,264
Butte,2903,U.S. House,1,REP,Doug LaMalfa,0,2,0,2
Butte,2904,U.S. House,1,REP,Doug LaMalfa,10,263,5,278
Butte,2905,U.S. House,1,REP,Doug LaMalfa,7,216,6,229
Butte,3201,U.S. House,1,REP,Doug LaMalfa,3,419,12,434
Butte,3202,U.S. House,1,REP,Doug LaMalfa,6,1238,26,1270
Butte,3203,U.S. House,1,REP,Doug LaMalfa,8,774,13,795
Butte,3204,U.S. House,1,REP,Doug LaMalfa,4,224,4,232
Butte,3205,U.S. House,1,REP,Doug LaMalfa,2,571,14,587
Butte,3206,U.S. House,1,REP,Doug LaMalfa,2,298,5,305
Butte,3207,U.S. House,1,REP,Doug LaMalfa,2,157,0,159
Butte,3208,U.S. House,1,REP,Doug LaMalfa,4,653,13,670
Butte,3209,U.S. House,1,REP,Doug LaMalfa,7,326,7,340
Butte,3210,U.S. House,1,REP,Doug LaMalfa,3,431,10,444
Butte,3211,U.S. House,1,REP,Doug LaMalfa,35,924,11,970
Butte,3212,U.S. House,1,REP,Doug LaMalfa,15,526,24,565
Butte,3213,U.S. House,1,REP,Doug LaMalfa,30,317,8,355
Butte,3214,U.S. House,1,REP,Doug LaMalfa,2,395,5,402
Butte,3215,U.S. House,1,REP,Doug LaMalfa,7,596,10,613
Butte,3216,U.S. House,1,REP,Doug LaMalfa,5,572,13,590
Butte,3217,U.S. House,1,REP,Doug LaMalfa,9,463,13,485
Butte,3218,U.S. House,1,REP,Doug LaMalfa,0,288,4,292
Butte,3801,U.S. House,1,REP,Doug LaMalfa,0,0,0,0
Butte,3802,U.S. House,1,REP,Doug LaMalfa,10,446,3,459
Butte,3803,U.S. House,1,REP,Doug LaMalfa,0,0,0,0
Butte,3901,U.S. House,1,REP,Doug LaMalfa,1,3,0,4
Butte,3902,U.S. House,1,REP,Doug LaMalfa,0,147,0,147
Butte,3903,U.S. House,1,REP,Doug LaMalfa,1,145,3,149
Butte,3904,U.S. House,1,REP,Doug LaMalfa,2,209,6,217
Butte,3905,U.S. House,1,REP,Doug LaMalfa,0,2,0,2
Butte,3906,U.S. House,1,REP,Doug LaMalfa,0,22,1,23
Butte,3907,U.S. House,1,REP,Doug LaMalfa,0,1,0,1
Butte,4201,U.S. House,1,REP,Doug LaMalfa,10,188,19,217
Butte,4202,U.S. House,1,REP,Doug LaMalfa,17,286,15,318
Butte,4203,U.S. House,1,REP,Doug LaMalfa,37,464,20,521
Butte,4204,U.S. House,1,REP,Doug LaMalfa,24,397,5,426
Butte,4205,U.S. House,1,REP,Doug LaMalfa,15,301,12,328
Butte,4206,U.S. House,1,REP,Doug LaMalfa,0,15,2,17
Butte,4301,U.S. House,1,REP,Doug LaMalfa,39,798,18,855
Butte,4302,U.S. House,1,REP,Doug LaMalfa,24,529,7,560
Butte,4401,U.S. House,1,REP,Doug LaMalfa,17,443,7,467
Butte,4801,U.S. House,1,REP,Doug LaMalfa,6,714,5,725
Butte,4802,U.S. House,1,REP,Doug LaMalfa,3,709,13,725
Butte,4803,U.S. House,1,REP,Doug LaMalfa,30,540,9,579
Butte,4804,U.S. House,1,REP,Doug LaMalfa,37,817,11,865
Butte,4805,U.S. House,1,REP,Doug LaMalfa,22,511,12,545
Butte,4806,U.S. House,1,REP,Doug LaMalfa,39,1142,12,1193
Butte,4807,U.S. House,1,REP,Doug LaMalfa,12,498,0,510
Butte,4808,U.S. House,1,REP,Doug LaMalfa,27,1038,15,1080
Butte,4901,U.S. House,1,REP,Doug LaMalfa,0,285,7,292
Butte,4902,U.S. House,1,REP,Doug LaMalfa,0,0,0,0
Butte,4903,U.S. House,1,REP,Doug LaMalfa,0,0,0,0
Butte,4904,U.S. House,1,REP,Doug LaMalfa,0,0,0,0
Butte,4905,U.S. House,1,REP,Doug LaMalfa,0,118,1,119
Butte,4906,U.S. House,1,REP,Doug LaMalfa,3,138,5,146
Butte,4907,U.S. House,1,REP,Doug LaMalfa,0,22,2,24
Butte,4908,U.S. House,1,REP,Doug LaMalfa,2,28,0,30
Butte,4909,U.S. House,1,REP,Doug LaMalfa,0,21,1,22
Butte,4910,U.S. House,1,REP,Doug LaMalfa,0,0,0,0
Butte,4911,U.S. House,1,REP,Doug LaMalfa,0,53,1,54
Butte,4912,U.S. House,1,REP,Doug LaMalfa,0,227,0,227
Butte,4913,U.S. House,1,REP,Doug LaMalfa,0,32,0,32
Butte,5201,U.S. House,1,REP,Doug LaMalfa,21,617,14,652
Butte,5202,U.S. House,1,REP,Doug LaMalfa,0,0,0,0
Butte,5501,U.S. House,1,REP,Doug LaMalfa,17,95,2,114
Butte,5502,U.S. House,1,REP,Doug LaMalfa,18,123,6,147
Butte,5503,U.S. House,1,REP,Doug LaMalfa,12,143,5,160
Butte,5504,U.S. House,1,REP,Doug LaMalfa,4,68,1,73
Butte,5505,U.S. House,1,REP,Doug LaMalfa,17,237,7,261
Butte,5506,U.S. House,1,REP,Doug LaMalfa,11,222,4,237
Butte,5507,U.S. House,1,REP,Doug LaMalfa,14,107,5,126
Butte,5508,U.S. House,1,REP,Doug LaMalfa,9,91,1,101
Butte,5509,U.S. House,1,REP,Doug LaMalfa,18,182,6,206
Butte,5510,U.S. House,1,REP,Doug LaMalfa,12,219,3,234
Butte,5511,U.S. House,1,REP,Doug LaMalfa,10,229,8,247
Butte,5512,U.S. House,1,REP,Doug LaMalfa,11,275,2,288
Butte,5513,U.S. House,1,REP,Doug LaMalfa,14,257,7,278
Butte,5801,U.S. House,1,REP,Doug LaMalfa,30,238,12,280
Butte,5802,U.S. House,1,REP,Doug LaMalfa,38,393,18,449
Butte,5803,U.S. House,1,REP,Doug LaMalfa,56,888,25,969
Butte,5804,U.S. House,1,REP,Doug LaMalfa,24,434,17,475
Butte,5805,U.S. House,1,REP,Doug LaMalfa,13,169,3,185
Butte,5901,U.S. House,1,REP,Doug LaMalfa,0,1,1,2
Butte,5902,U.S. House,1,REP,Doug LaMalfa,2,32,2,36
Butte,5903,U.S. House,1,REP,Doug LaMalfa,0,22,0,22
Butte,5904,U.S. House,1,REP,Doug LaMalfa,4,256,4,264
Butte,5905,U.S. House,1,REP,Doug LaMalfa,2,154,2,158
Butte,5906,U.S. House,1,REP,Doug LaMalfa,0,10,1,11
Butte,5907,U.S. House,1,REP,Doug LaMalfa,0,13,0,13
Butte,5908,U.S. House,1,REP,Doug LaMalfa,0,0,0,0
Butte,5909,U.S. House,1,REP,Doug LaMalfa,2,150,2,154
Butte,5910,U.S. House,1,REP,Doug LaMalfa,5,264,1,270
Butte,5911,U.S. House,1,REP,Doug LaMalfa,11,229,10,250
Butte,5912,U.S. House,1,REP,Doug LaMalfa,6,77,3,86
Butte,5913,U.S. House,1,REP,Doug LaMalfa,5,152,1,158
Butte,5914,U.S. House,1,REP,Doug LaMalfa,5,124,2,131
Butte,5915,U.S. House,1,REP,Doug LaMalfa,0,0,0,0
Butte,5916,U.S. House,1,REP,Doug LaMalfa,0,2,0,2
Butte,1811,State Assembly,1,REP,Megan Dahle,2,271,6,279
Butte,1813,State Assembly,1,REP,Megan Dahle,0,69,1,70
Butte,1906,State Assembly,1,REP,Megan Dahle,3,81,3,87
Butte,1907,State Assembly,1,REP,Megan Dahle,2,224,2,228
Butte,1908,State Assembly,1,REP,Megan Dahle,2,125,5,132
Butte,1909,State Assembly,1,REP,Megan Dahle,0,81,1,82
Butte,1913,State Assembly,1,REP,Megan Dahle,2,307,1,310
Butte,1916,State Assembly,1,REP,Megan Dahle,0,23,0,23
Butte,2903,State Assembly,1,REP,Megan Dahle,0,2,0,2
Butte,3802,State Assembly,1,REP,Megan Dahle,11,447,3,461
Butte,3901,State Assembly,1,REP,Megan Dahle,1,3,0,4
Butte,3903,State Assembly,1,REP,Megan Dahle,1,159,3,163
Butte,3904,State Assembly,1,REP,Megan Dahle,2,212,4,218
Butte,3905,State Assembly,1,REP,Megan Dahle,0,5,0,5
Butte,5801,State Assembly,1,REP,Megan Dahle,27,254,11,292
Butte,5802,State Assembly,1,REP,Megan Dahle,39,399,18,456
Butte,5803,State Assembly,1,REP,Megan Dahle,52,902,21,975
Butte,5804,State Assembly,1,REP,Megan Dahle,23,445,16,484
Butte,5805,State Assembly,1,REP,Megan Dahle,13,183,3,199
Butte,5901,State Assembly,1,REP,Megan Dahle,0,1,0,1
Butte,5903,State Assembly,1,REP,Megan Dahle,0,21,0,21
Butte,5906,State Assembly,1,REP,Megan Dahle,0,11,1,12
Butte,5907,State Assembly,1,REP,Megan Dahle,0,13,1,14
Butte,5911,State Assembly,1,REP,Megan Dahle,11,233,11,255
Butte,5912,State Assembly,1,REP,Megan Dahle,6,77,0,83
Butte,5915,State Assembly,1,REP,Megan Dahle,0,0,0,0
Butte,1811,State Assembly,1,DEM,Elizabeth Betancourt,5,186,1,192
Butte,1813,State Assembly,1,DEM,Elizabeth Betancourt,0,32,0,32
Butte,1906,State Assembly,1,DEM,Elizabeth Betancourt,0,76,0,76
Butte,1907,State Assembly,1,DEM,Elizabeth Betancourt,0,154,2,156
Butte,1908,State Assembly,1,DEM,Elizabeth Betancourt,3,77,3,83
Butte,1909,State Assembly,1,DEM,Elizabeth Betancourt,0,30,0,30
Butte,1913,State Assembly,1,DEM,Elizabeth Betancourt,0,174,0,174
Butte,1916,State Assembly,1,DEM,Elizabeth Betancourt,0,4,0,4
Butte,2903,State Assembly,1,DEM,Elizabeth Betancourt,0,1,0,1
Butte,3802,State Assembly,1,DEM,Elizabeth Betancourt,0,384,0,384
Butte,3901,State Assembly,1,DEM,Elizabeth Betancourt,0,4,0,4
Butte,3903,State Assembly,1,DEM,Elizabeth Betancourt,1,79,0,80
Butte,3904,State Assembly,1,DEM,Elizabeth Betancourt,1,236,3,240
Butte,3905,State Assembly,1,DEM,Elizabeth Betancourt,0,5,0,5
Butte,5801,State Assembly,1,DEM,Elizabeth Betancourt,2,178,0,180
Butte,5802,State Assembly,1,DEM,Elizabeth Betancourt,8,327,2,337
Butte,5803,State Assembly,1,DEM,Elizabeth Betancourt,13,620,9,642
Butte,5804,State Assembly,1,DEM,Elizabeth Betancourt,7,258,2,267
Butte,5805,State Assembly,1,DEM,Elizabeth Betancourt,2,100,0,102
Butte,5901,State Assembly,1,DEM,Elizabeth Betancourt,0,0,0,0
Butte,5903,State Assembly,1,DEM,Elizabeth Betancourt,0,8,0,8
Butte,5906,State Assembly,1,DEM,Elizabeth Betancourt,0,19,0,19
Butte,5907,State Assembly,1,DEM,Elizabeth Betancourt,0,13,0,13
Butte,5911,State Assembly,1,DEM,Elizabeth Betancourt,0,106,0,106
Butte,5912,State Assembly,1,DEM,Elizabeth Betancourt,0,52,2,54
Butte,5915,State Assembly,1,DEM,Elizabeth Betancourt,0,0,0,0
Butte,1101,State Assembly,3,REP,James Gallagher,3,518,12,533
Butte,1102,State Assembly,3,REP,James Gallagher,1,512,12,525
Butte,1103,State Assembly,3,REP,James Gallagher,11,709,14,734
Butte,1104,State Assembly,3,REP,James Gallagher,13,923,14,950
Butte,1105,State Assembly,3,REP,James Gallagher,7,643,8,658
Butte,1106,State Assembly,3,REP,James Gallagher,11,333,5,349
Butte,1801,State Assembly,3,REP,James Gallagher,14,732,6,752
Butte,1802,State Assembly,3,REP,James Gallagher,8,699,6,713
Butte,1803,State Assembly,3,REP,James Gallagher,5,290,10,305
Butte,1804,State Assembly,3,REP,James Gallagher,14,421,12,447
Butte,1805,State Assembly,3,REP,James Gallagher,12,895,3,910
Butte,1806,State Assembly,3,REP,James Gallagher,13,1002,5,1020
Butte,1807,State Assembly,3,REP,James Gallagher,16,578,5,599
Butte,1808,State Assembly,3,REP,James Gallagher,13,677,8,698
Butte,1809,State Assembly,3,REP,James Gallagher,7,798,7,812
Butte,1810,State Assembly,3,REP,James Gallagher,5,360,10,375
Butte,1812,State Assembly,3,REP,James Gallagher,6,223,1,230
Butte,1901,State Assembly,3,REP,James Gallagher,1,120,3,124
Butte,1902,State Assembly,3,REP,James Gallagher,0,3,0,3
Butte,1903,State Assembly,3,REP,James Gallagher,0,0,0,0
Butte,1904,State Assembly,3,REP,James Gallagher,0,0,0,0
Butte,1905,State Assembly,3,REP,James Gallagher,0,0,0,0
Butte,1910,State Assembly,3,REP,James Gallagher,3,290,4,297
Butte,1911,State Assembly,3,REP,James Gallagher,2,337,0,339
Butte,1912,State Assembly,3,REP,James Gallagher,0,65,0,65
Butte,1914,State Assembly,3,REP,James Gallagher,0,18,0,18
Butte,1915,State Assembly,3,REP,James Gallagher,0,22,0,22
Butte,1917,State Assembly,3,REP,James Gallagher,4,157,1,162
Butte,1918,State Assembly,3,REP,James Gallagher,0,88,0,88
Butte,2201,State Assembly,3,REP,James Gallagher,27,582,7,616
Butte,2202,State Assembly,3,REP,James Gallagher,21,519,11,551
Butte,2203,State Assembly,3,REP,James Gallagher,21,698,6,725
Butte,2204,State Assembly,3,REP,James Gallagher,49,1559,30,1638
Butte,2205,State Assembly,3,REP,James Gallagher,6,241,4,251
Butte,2206,State Assembly,3,REP,James Gallagher,13,237,45,295
Butte,2207,State Assembly,3,REP,James Gallagher,0,1,0,1
Butte,2208,State Assembly,3,REP,James Gallagher,6,222,26,254
Butte,2209,State Assembly,3,REP,James Gallagher,12,188,21,221
Butte,2210,State Assembly,3,REP,James Gallagher,6,102,12,120
Butte,2211,State Assembly,3,REP,James Gallagher,16,295,9,320
Butte,2212,State Assembly,3,REP,James Gallagher,40,581,25,646
Butte,2213,State Assembly,3,REP,James Gallagher,10,281,11,302
Butte,2214,State Assembly,3,REP,James Gallagher,13,318,10,341
Butte,2215,State Assembly,3,REP,James Gallagher,14,551,3,568
Butte,2216,State Assembly,3,REP,James Gallagher,7,255,2,264
Butte,2217,State Assembly,3,REP,James Gallagher,16,236,1,253
Butte,2801,State Assembly,3,REP,James Gallagher,29,703,16,748
Butte,2802,State Assembly,3,REP,James Gallagher,3,379,1,383
Butte,2804,State Assembly,3,REP,James Gallagher,27,842,6,875
Butte,2805,State Assembly,3,REP,James Gallagher,18,899,4,921
Butte,2901,State Assembly,3,REP,James Gallagher,1,146,0,147
Butte,2902,State Assembly,3,REP,James Gallagher,3,283,3,289
Butte,2904,State Assembly,3,REP,James Gallagher,11,276,6,293
Butte,2905,State Assembly,3,REP,James Gallagher,8,242,5,255
Butte,3201,State Assembly,3,REP,James Gallagher,3,518,14,535
Butte,3202,State Assembly,3,REP,James Gallagher,6,1511,27,1544
Butte,3203,State Assembly,3,REP,James Gallagher,9,907,12,928
Butte,3204,State Assembly,3,REP,James Gallagher,3,264,5,272
Butte,3205,State Assembly,3,REP,James Gallagher,3,712,19,734
Butte,3206,State Assembly,3,REP,James Gallagher,3,379,5,387
Butte,3207,State Assembly,3,REP,James Gallagher,2,209,0,211
Butte,3208,State Assembly,3,REP,James Gallagher,4,829,12,845
Butte,3209,State Assembly,3,REP,James Gallagher,8,408,8,424
Butte,3210,State Assembly,3,REP,James Gallagher,4,570,10,584
Butte,3211,State Assembly,3,REP,James Gallagher,41,1054,16,1111
Butte,3212,State Assembly,3,REP,James Gallagher,14,597,23,634
Butte,3213,State Assembly,3,REP,James Gallagher,30,375,7,412
Butte,3214,State Assembly,3,REP,James Gallagher,2,483,5,490
Butte,3215,State Assembly,3,REP,James Gallagher,7,692,10,709
Butte,3216,State Assembly,3,REP,James Gallagher,7,675,12,694
Butte,3217,State Assembly,3,REP,James Gallagher,11,557,17,585
Butte,3218,State Assembly,3,REP,James Gallagher,0,358,4,362
Butte,3801,State Assembly,3,REP,James Gallagher,0,0,0,0
Butte,3803,State Assembly,3,REP,James Gallagher,0,0,0,0
Butte,3902,State Assembly,3,REP,James Gallagher,0,173,0,173
Butte,3906,State Assembly,3,REP,James Gallagher,0,23,1,24
Butte,3907,State Assembly,3,REP,James Gallagher,0,1,0,1
Butte,4201,State Assembly,3,REP,James Gallagher,10,259,22,291
Butte,4202,State Assembly,3,REP,James Gallagher,22,358,24,404
Butte,4203,State Assembly,3,REP,James Gallagher,40,528,19,587
Butte,4204,State Assembly,3,REP,James Gallagher,24,454,10,488
Butte,4205,State Assembly,3,REP,James Gallagher,21,352,11,384
Butte,4206,State Assembly,3,REP,James Gallagher,0,18,3,21
Butte,4301,State Assembly,3,REP,James Gallagher,41,869,18,928
Butte,4302,State Assembly,3,REP,James Gallagher,25,606,7,638
Butte,4401,State Assembly,3,REP,James Gallagher,18,485,6,509
Butte,4801,State Assembly,3,REP,James Gallagher,6,778,8,792
Butte,4802,State Assembly,3,REP,James Gallagher,3,763,12,778
Butte,4803,State Assembly,3,REP,James Gallagher,29,574,9,612
Butte,4804,State Assembly,3,REP,James Gallagher,42,880,13,935
Butte,4805,State Assembly,3,REP,James Gallagher,21,571,13,605
Butte,4806,State Assembly,3,REP,James Gallagher,41,1274,12,1327
Butte,4807,State Assembly,3,REP,James Gallagher,15,535,1,551
Butte,4808,State Assembly,3,REP,James Gallagher,30,1195,15,1240
Butte,4901,State Assembly,3,REP,James Gallagher,1,314,7,322
Butte,4902,State Assembly,3,REP,James Gallagher,0,0,0,0
Butte,4903,State Assembly,3,REP,James Gallagher,0,0,0,0
Butte,4904,State Assembly,3,REP,James Gallagher,0,0,0,0
Butte,4905,State Assembly,3,REP,James Gallagher,0,127,1,128
Butte,4906,State Assembly,3,REP,James Gallagher,2,146,4,152
Butte,4907,State Assembly,3,REP,James Gallagher,0,26,2,28
Butte,4908,State Assembly,3,REP,James Gallagher,2,31,0,33
Butte,4909,State Assembly,3,REP,James Gallagher,0,24,2,26
Butte,4910,State Assembly,3,REP,James Gallagher,0,0,0,0
Butte,4911,State Assembly,3,REP,James Gallagher,0,60,1,61
Butte,4912,State Assembly,3,REP,James Gallagher,0,231,0,231
Butte,4913,State Assembly,3,REP,James Gallagher,0,30,0,30
Butte,5201,State Assembly,3,REP,James Gallagher,23,730,15,768
Butte,5202,State Assembly,3,REP,James Gallagher,0,0,0,0
Butte,5501,State Assembly,3,REP,James Gallagher,16,109,2,127
Butte,5502,State Assembly,3,REP,James Gallagher,20,145,6,171
Butte,5503,State Assembly,3,REP,James Gallagher,11,151,5,167
Butte,5504,State Assembly,3,REP,James Gallagher,4,79,1,84
Butte,5505,State Assembly,3,REP,James Gallagher,18,265,8,291
Butte,5506,State Assembly,3,REP,James Gallagher,10,251,4,265
Butte,5507,State Assembly,3,REP,James Gallagher,13,115,5,133
Butte,5508,State Assembly,3,REP,James Gallagher,9,100,1,110
Butte,5509,State Assembly,3,REP,James Gallagher,21,192,6,219
Butte,5510,State Assembly,3,REP,James Gallagher,12,235,4,251
Butte,5511,State Assembly,3,REP,James Gallagher,8,269,8,285
Butte,5512,State Assembly,3,REP,James Gallagher,11,305,2,318
Butte,5513,State Assembly,3,REP,James Gallagher,14,282,8,304
Butte,5902,State Assembly,3,REP,James Gallagher,2,32,2,36
Butte,5904,State Assembly,3,REP,James Gallagher,4,269,4,277
Butte,5905,State Assembly,3,REP,James Gallagher,2,185,2,189
Butte,5908,State Assembly,3,REP,James Gallagher,0,0,0,0
Butte,5909,State Assembly,3,REP,James Gallagher,3,182,1,186
Butte,5910,State Assembly,3,REP,James Gallagher,4,286,1,291
Butte,5913,State Assembly,3,REP,James Gallagher,5,163,1,169
Butte,5914,State Assembly,3,REP,James Gallagher,6,137,2,145
Butte,5916,State Assembly,3,REP,James Gallagher,0,2,0,2
Butte,1101,State Assembly,3,DEM,James Henson,0,345,5,350
Butte,1102,State Assembly,3,DEM,James Henson,1,416,5,422
Butte,1103,State Assembly,3,DEM,James Henson,2,487,4,493
Butte,1104,State Assembly,3,DEM,James Henson,0,349,4,353
Butte,1105,State Assembly,3,DEM,James Henson,1,275,1,277
Butte,1106,State Assembly,3,DEM,James Henson,3,322,4,329
Butte,1801,State Assembly,3,DEM,James Henson,1,239,1,241
Butte,1802,State Assembly,3,DEM,James Henson,1,227,1,229
Butte,1803,State Assembly,3,DEM,James Henson,0,117,2,119
Butte,1804,State Assembly,3,DEM,James Henson,3,232,1,236
Butte,1805,State Assembly,3,DEM,James Henson,0,393,2,395
Butte,1806,State Assembly,3,DEM,James Henson,1,425,3,429
Butte,1807,State Assembly,3,DEM,James Henson,1,201,3,205
Butte,1808,State Assembly,3,DEM,James Henson,3,268,3,274
Butte,1809,State Assembly,3,DEM,James Henson,2,241,2,245
Butte,1810,State Assembly,3,DEM,James Henson,1,131,0,132
Butte,1812,State Assembly,3,DEM,James Henson,2,97,3,102
Butte,1901,State Assembly,3,DEM,James Henson,0,80,0,80
Butte,1902,State Assembly,3,DEM,James Henson,0,10,0,10
Butte,1903,State Assembly,3,DEM,James Henson,0,0,0,0
Butte,1904,State Assembly,3,DEM,James Henson,0,0,0,0
Butte,1905,State Assembly,3,DEM,James Henson,0,0,0,0
Butte,1910,State Assembly,3,DEM,James Henson,0,116,0,116
Butte,1911,State Assembly,3,DEM,James Henson,1,97,1,99
Butte,1912,State Assembly,3,DEM,James Henson,0,20,0,20
Butte,1914,State Assembly,3,DEM,James Henson,0,9,0,9
Butte,1915,State Assembly,3,DEM,James Henson,0,12,0,12
Butte,1917,State Assembly,3,DEM,James Henson,0,63,0,63
Butte,1918,State Assembly,3,DEM,James Henson,0,20,0,20
Butte,2201,State Assembly,3,DEM,James Henson,18,700,6,724
Butte,2202,State Assembly,3,DEM,James Henson,8,438,3,449
Butte,2203,State Assembly,3,DEM,James Henson,8,416,4,428
Butte,2204,State Assembly,3,DEM,James Henson,14,1131,9,1154
Butte,2205,State Assembly,3,DEM,James Henson,6,239,2,247
Butte,2206,State Assembly,3,DEM,James Henson,8,696,34,738
Butte,2207,State Assembly,3,DEM,James Henson,0,8,1,9
Butte,2208,State Assembly,3,DEM,James Henson,11,745,58,814
Butte,2209,State Assembly,3,DEM,James Henson,13,672,55,740
Butte,2210,State Assembly,3,DEM,James Henson,7,277,27,311
Butte,2211,State Assembly,3,DEM,James Henson,8,299,4,311
Butte,2212,State Assembly,3,DEM,James Henson,41,1411,21,1473
Butte,2213,State Assembly,3,DEM,James Henson,8,679,21,708
Butte,2214,State Assembly,3,DEM,James Henson,3,455,13,471
Butte,2215,State Assembly,3,DEM,James Henson,11,480,3,494
Butte,2216,State Assembly,3,DEM,James Henson,1,164,2,167
Butte,2217,State Assembly,3,DEM,James Henson,6,374,2,382
Butte,2801,State Assembly,3,DEM,James Henson,14,587,6,607
