county,precinct,office,district,party,candidate,votes,early voting,election day,provisional,mail
Siskiyou,P4112 YREKA 2,President,,DEM,"TULSI GABBARD",1,1,0,0,1
Siskiyou,P4115 YREKA 3,President,,DEM,"TULSI GABBARD",4,4,0,0,4
Siskiyou,P4116 YREKA 4,President,,DEM,"TULSI GABBARD",0,0,0,0,0
Siskiyou,P4118 YREKA 5,President,,DEM,"TULSI GABBARD",0,0,0,0,0
Siskiyou,P4121 YREKA 6,President,,DEM,"TULSI GABBARD",1,1,0,0,1
Siskiyou,P5003 GREENVIEW CONS,President,,DEM,"TULSI GABBARD",2,0,2,0,0
Siskiyou,P5005 ETNA 2,President,,DEM,"TULSI GABBARD",1,1,0,0,1
Siskiyou,P5008 FT JONES 2,President,,DEM,"TULSI GABBARD",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,President,,DEM,"TULSI GABBARD",1,1,0,0,1
Siskiyou,P5103 ETNA 1,President,,DEM,"TULSI GABBARD",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,President,,DEM,"TULSI GABBARD",0,0,0,0,0
Siskiyou,M1001 BOGUS,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M1009 MACDOEL,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M3013 WARREN,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M5000 HENLEY,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M5018 SEIAD,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P1000 MCCLOUD CONS,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P1002 MONTAGUE 2,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,President,,DEM,"MARK STEWART GREENSTEIN",3,3,0,0,3
Siskiyou,P2009 DUNSMUIR 3,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P2019 KINSTREY,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,President,,DEM,"MARK STEWART GREENSTEIN",1,0,1,0,0
Siskiyou,P2110 MT SHASTA 1,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P3000 BUTTEVILLE,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P3004 GRENADA,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,President,,DEM,"MARK STEWART GREENSTEIN",2,2,0,0,2
Siskiyou,P3007 LAKE SHASTINA E,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P3009 MAYTEN,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P3014 SISSON,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P3111 WEED 1,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P3112 WEED 2,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P4110 YREKA 1,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P4112 YREKA 2,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P4115 YREKA 3,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P4116 YREKA 4,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P4118 YREKA 5,President,,DEM,"MARK STEWART GREENSTEIN",1,0,1,0,0
Siskiyou,P4121 YREKA 6,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P5003 GREENVIEW CONS,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P5005 ETNA 2,President,,DEM,"MARK STEWART GREENSTEIN",1,1,0,0,1
Siskiyou,P5008 FT JONES 2,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P5103 ETNA 1,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,President,,DEM,"MARK STEWART GREENSTEIN",0,0,0,0,0
Siskiyou,M1001 BOGUS,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M1009 MACDOEL,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M3013 WARREN,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M5000 HENLEY,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M5018 SEIAD,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P1000 MCCLOUD CONS,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P1002 MONTAGUE 2,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P2019 KINSTREY,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P2110 MT SHASTA 1,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P3000 BUTTEVILLE,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P3004 GRENADA,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P3007 LAKE SHASTINA E,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P3009 MAYTEN,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P3014 SISSON,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P3111 WEED 1,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P3112 WEED 2,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P4110 YREKA 1,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P4112 YREKA 2,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P4115 YREKA 3,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P4116 YREKA 4,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P4118 YREKA 5,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P4121 YREKA 6,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P5003 GREENVIEW CONS,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P5005 ETNA 2,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P5008 FT JONES 2,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P5103 ETNA 1,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,President,,DEM,"NAKIA L. ANTHONY",0,0,0,0,0
Siskiyou,M1001 BOGUS,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M1009 MACDOEL,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M3013 WARREN,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M5000 HENLEY,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M5018 SEIAD,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P1000 MCCLOUD CONS,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P1002 MONTAGUE 2,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P2019 KINSTREY,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P2110 MT SHASTA 1,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P3000 BUTTEVILLE,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P3004 GRENADA,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P3007 LAKE SHASTINA E,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P3009 MAYTEN,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P3014 SISSON,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P3111 WEED 1,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P3112 WEED 2,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P4110 YREKA 1,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P4112 YREKA 2,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P4115 YREKA 3,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P4116 YREKA 4,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P4118 YREKA 5,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P4121 YREKA 6,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P5003 GREENVIEW CONS,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P5005 ETNA 2,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P5008 FT JONES 2,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P5103 ETNA 1,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,President,,DEM,"DAPHNE DENISE BRADFORD",0,0,0,0,0
Siskiyou,M1001 BOGUS,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M1009 MACDOEL,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M3013 WARREN,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M5000 HENLEY,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M5018 SEIAD,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P1000 MCCLOUD CONS,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P1002 MONTAGUE 2,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P2019 KINSTREY,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P2110 MT SHASTA 1,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P3000 BUTTEVILLE,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P3004 GRENADA,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P3007 LAKE SHASTINA E,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P3009 MAYTEN,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P3014 SISSON,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P3111 WEED 1,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P3112 WEED 2,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P4110 YREKA 1,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P4112 YREKA 2,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P4115 YREKA 3,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P4116 YREKA 4,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P4118 YREKA 5,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P4121 YREKA 6,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P5003 GREENVIEW CONS,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P5005 ETNA 2,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P5008 FT JONES 2,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P5103 ETNA 1,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,President,,DEM,"WILLIE FELIX CARTER",0,0,0,0,0
Siskiyou,M1001 BOGUS,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M1009 MACDOEL,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M3013 WARREN,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M5000 HENLEY,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M5018 SEIAD,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P1000 MCCLOUD CONS,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P1002 MONTAGUE 2,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P2019 KINSTREY,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P2110 MT SHASTA 1,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P3000 BUTTEVILLE,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P3004 GRENADA,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P3007 LAKE SHASTINA E,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P3009 MAYTEN,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P3014 SISSON,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P3111 WEED 1,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
Siskiyou,P3112 WEED 2,President,,DEM,"MICHAEL DENAME",0,0,0,0,0
