precinct,office,district,party,candidate,votes,election_day,mail,county
7443,Public Instruction,,None,Tony K. Thurmond,83,0,83,sonoma
7444,Public Instruction,,None,Tony K. Thurmond,117,0,117,sonoma
7445,Public Instruction,,None,Tony K. Thurmond,428,101,327,sonoma
7446,Public Instruction,,None,Tony K. Thurmond,24,0,24,sonoma
7447,Public Instruction,,None,Tony K. Thurmond,17,0,17,sonoma
7448,Public Instruction,,None,Tony K. Thurmond,6,0,6,sonoma
7449,Public Instruction,,None,Tony K. Thurmond,2,0,2,sonoma
7450,Public Instruction,,None,Tony K. Thurmond,2,0,2,sonoma
7451,Public Instruction,,None,Tony K. Thurmond,8,0,8,sonoma
7452,Public Instruction,,None,Tony K. Thurmond,5,0,5,sonoma
7453,Public Instruction,,None,Tony K. Thurmond,814,175,639,sonoma
7454,Public Instruction,,None,Tony K. Thurmond,725,150,575,sonoma
7455,Public Instruction,,None,Tony K. Thurmond,739,133,606,sonoma
7456,Public Instruction,,None,Tony K. Thurmond,1,0,1,sonoma
7457,Public Instruction,,None,Tony K. Thurmond,1,0,1,sonoma
7458,Public Instruction,,None,Tony K. Thurmond,3,0,3,sonoma
7459,Public Instruction,,None,Tony K. Thurmond,851,171,680,sonoma
7460,Public Instruction,,None,Tony K. Thurmond,13,0,13,sonoma
7461,Public Instruction,,None,Tony K. Thurmond,9,0,9,sonoma
7462,Public Instruction,,None,Tony K. Thurmond,571,117,454,sonoma
7501,Public Instruction,,None,Tony K. Thurmond,24,0,24,sonoma
7502,Public Instruction,,None,Tony K. Thurmond,780,190,590,sonoma
7503,Public Instruction,,None,Tony K. Thurmond,774,183,591,sonoma
7504,Public Instruction,,None,Tony K. Thurmond,304,55,249,sonoma
7505,Public Instruction,,None,Tony K. Thurmond,8,0,8,sonoma
7506,Public Instruction,,None,Tony K. Thurmond,293,67,226,sonoma
7507,Public Instruction,,None,Tony K. Thurmond,868,205,663,sonoma
7508,Public Instruction,,None,Tony K. Thurmond,820,167,653,sonoma
7509,Public Instruction,,None,Tony K. Thurmond,600,133,467,sonoma
7510,Public Instruction,,None,Tony K. Thurmond,21,0,21,sonoma
7511,Public Instruction,,None,Tony K. Thurmond,27,0,27,sonoma
7512,Public Instruction,,None,Tony K. Thurmond,99,0,99,sonoma
7513,Public Instruction,,None,Tony K. Thurmond,456,89,367,sonoma
7514,Public Instruction,,None,Tony K. Thurmond,802,178,624,sonoma
7515,Public Instruction,,None,Tony K. Thurmond,430,78,352,sonoma
7516,Public Instruction,,None,Tony K. Thurmond,601,162,439,sonoma
7517,Public Instruction,,None,Tony K. Thurmond,6,0,6,sonoma
7518,Public Instruction,,None,Tony K. Thurmond,39,0,39,sonoma
7519,Public Instruction,,None,Tony K. Thurmond,262,63,199,sonoma
7520,Public Instruction,,None,Tony K. Thurmond,199,63,136,sonoma
7521,Public Instruction,,None,Tony K. Thurmond,0,0,0,sonoma
7522,Public Instruction,,None,Tony K. Thurmond,65,0,65,sonoma
7523,Public Instruction,,None,Tony K. Thurmond,218,62,156,sonoma
7524,Public Instruction,,None,Tony K. Thurmond,92,0,92,sonoma
7525,Public Instruction,,None,Tony K. Thurmond,22,0,22,sonoma
7526,Public Instruction,,None,Tony K. Thurmond,23,0,23,sonoma
7527,Public Instruction,,None,Tony K. Thurmond,644,131,513,sonoma
7528,Public Instruction,,None,Tony K. Thurmond,372,91,281,sonoma
7529,Public Instruction,,None,Tony K. Thurmond,5,0,5,sonoma
7530,Public Instruction,,None,Tony K. Thurmond,4,0,4,sonoma
7531,Public Instruction,,None,Tony K. Thurmond,352,77,275,sonoma
7532,Public Instruction,,None,Tony K. Thurmond,441,90,351,sonoma
7533,Public Instruction,,None,Tony K. Thurmond,647,165,482,sonoma
7534,Public Instruction,,None,Tony K. Thurmond,122,0,122,sonoma
7535,Public Instruction,,None,Tony K. Thurmond,311,66,245,sonoma
7536,Public Instruction,,None,Tony K. Thurmond,95,0,95,sonoma
7537,Public Instruction,,None,Tony K. Thurmond,105,0,105,sonoma
7538,Public Instruction,,None,Tony K. Thurmond,0,0,0,sonoma
7539,Public Instruction,,None,Tony K. Thurmond,491,99,392,sonoma
7540,Public Instruction,,None,Tony K. Thurmond,1008,215,793,sonoma
7541,Public Instruction,,None,Tony K. Thurmond,385,85,300,sonoma
7542,Public Instruction,,None,Tony K. Thurmond,488,101,387,sonoma
7543,Public Instruction,,None,Tony K. Thurmond,29,0,29,sonoma
7544,Public Instruction,,None,Tony K. Thurmond,568,116,452,sonoma
7545,Public Instruction,,None,Tony K. Thurmond,82,0,82,sonoma
7546,Public Instruction,,None,Tony K. Thurmond,0,0,0,sonoma
7547,Public Instruction,,None,Tony K. Thurmond,0,0,0,sonoma
7548,Public Instruction,,None,Tony K. Thurmond,0,0,0,sonoma
7549,Public Instruction,,None,Tony K. Thurmond,0,0,0,sonoma
7550,Public Instruction,,None,Tony K. Thurmond,46,0,46,sonoma
7551,Public Instruction,,None,Tony K. Thurmond,20,0,20,sonoma
7552,Public Instruction,,None,Tony K. Thurmond,477,81,396,sonoma
7553,Public Instruction,,None,Tony K. Thurmond,16,0,16,sonoma
7554,Public Instruction,,None,Tony K. Thurmond,1171,209,962,sonoma
7555,Public Instruction,,None,Tony K. Thurmond,91,0,91,sonoma
7556,Public Instruction,,None,Tony K. Thurmond,13,0,13,sonoma
7557,Public Instruction,,None,Tony K. Thurmond,215,32,183,sonoma
7558,Public Instruction,,None,Tony K. Thurmond,16,0,16,sonoma
7559,Public Instruction,,None,Tony K. Thurmond,0,0,0,sonoma
7560,Public Instruction,,None,Tony K. Thurmond,426,56,370,sonoma
7561,Public Instruction,,None,Tony K. Thurmond,78,0,78,sonoma
7562,Public Instruction,,None,Tony K. Thurmond,7,0,7,sonoma
7563,Public Instruction,,None,Tony K. Thurmond,0,0,0,sonoma
7564,Public Instruction,,None,Tony K. Thurmond,2,0,2,sonoma
7565,Public Instruction,,None,Tony K. Thurmond,0,0,0,sonoma
7566,Public Instruction,,None,Tony K. Thurmond,853,157,696,sonoma
7567,Public Instruction,,None,Tony K. Thurmond,950,187,763,sonoma
7568,Public Instruction,,None,Tony K. Thurmond,1051,244,807,sonoma
7569,Public Instruction,,None,Tony K. Thurmond,806,179,627,sonoma
7570,Public Instruction,,None,Tony K. Thurmond,629,153,476,sonoma
7571,Public Instruction,,None,Tony K. Thurmond,81,0,81,sonoma
1002,State Senate,,Dem,Veronica 'Roni' Jacobi,6,0,6,sonoma
1006,State Senate,,Dem,Veronica 'Roni' Jacobi,1,0,1,sonoma
1008,State Senate,,Dem,Veronica 'Roni' Jacobi,48,0,48,sonoma
1009,State Senate,,Dem,Veronica 'Roni' Jacobi,41,0,41,sonoma
1012,State Senate,,Dem,Veronica 'Roni' Jacobi,7,0,7,sonoma
1017,State Senate,,Dem,Veronica 'Roni' Jacobi,154,51,103,sonoma
1023,State Senate,,Dem,Veronica 'Roni' Jacobi,370,83,287,sonoma
1032,State Senate,,Dem,Veronica 'Roni' Jacobi,48,0,48,sonoma
1033,State Senate,,Dem,Veronica 'Roni' Jacobi,18,0,18,sonoma
1038,State Senate,,Dem,Veronica 'Roni' Jacobi,8,0,8,sonoma
1039,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
1040,State Senate,,Dem,Veronica 'Roni' Jacobi,10,0,10,sonoma
1041,State Senate,,Dem,Veronica 'Roni' Jacobi,5,0,5,sonoma
1043,State Senate,,Dem,Veronica 'Roni' Jacobi,2,0,2,sonoma
1044,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
1045,State Senate,,Dem,Veronica 'Roni' Jacobi,14,0,14,sonoma
1046,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
1049,State Senate,,Dem,Veronica 'Roni' Jacobi,28,0,28,sonoma
1052,State Senate,,Dem,Veronica 'Roni' Jacobi,23,0,23,sonoma
1053,State Senate,,Dem,Veronica 'Roni' Jacobi,25,0,25,sonoma
1054,State Senate,,Dem,Veronica 'Roni' Jacobi,4,0,4,sonoma
1055,State Senate,,Dem,Veronica 'Roni' Jacobi,53,0,53,sonoma
1056,State Senate,,Dem,Veronica 'Roni' Jacobi,37,0,37,sonoma
1058,State Senate,,Dem,Veronica 'Roni' Jacobi,2,0,2,sonoma
1059,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
1061,State Senate,,Dem,Veronica 'Roni' Jacobi,6,0,6,sonoma
1062,State Senate,,Dem,Veronica 'Roni' Jacobi,5,0,5,sonoma
1063,State Senate,,Dem,Veronica 'Roni' Jacobi,12,0,12,sonoma
1065,State Senate,,Dem,Veronica 'Roni' Jacobi,15,0,15,sonoma
1067,State Senate,,Dem,Veronica 'Roni' Jacobi,7,0,7,sonoma
1069,State Senate,,Dem,Veronica 'Roni' Jacobi,2,0,2,sonoma
1070,State Senate,,Dem,Veronica 'Roni' Jacobi,10,0,10,sonoma
1073,State Senate,,Dem,Veronica 'Roni' Jacobi,1,0,1,sonoma
1078,State Senate,,Dem,Veronica 'Roni' Jacobi,6,0,6,sonoma
1080,State Senate,,Dem,Veronica 'Roni' Jacobi,25,0,25,sonoma
1084,State Senate,,Dem,Veronica 'Roni' Jacobi,1,0,1,sonoma
1086,State Senate,,Dem,Veronica 'Roni' Jacobi,9,0,9,sonoma
1104,State Senate,,Dem,Veronica 'Roni' Jacobi,183,49,134,sonoma
1105,State Senate,,Dem,Veronica 'Roni' Jacobi,123,36,87,sonoma
1106,State Senate,,Dem,Veronica 'Roni' Jacobi,86,16,70,sonoma
1109,State Senate,,Dem,Veronica 'Roni' Jacobi,27,0,27,sonoma
1110,State Senate,,Dem,Veronica 'Roni' Jacobi,271,65,206,sonoma
1111,State Senate,,Dem,Veronica 'Roni' Jacobi,190,32,158,sonoma
1114,State Senate,,Dem,Veronica 'Roni' Jacobi,14,0,14,sonoma
1115,State Senate,,Dem,Veronica 'Roni' Jacobi,13,0,13,sonoma
1119,State Senate,,Dem,Veronica 'Roni' Jacobi,12,0,12,sonoma
1120,State Senate,,Dem,Veronica 'Roni' Jacobi,3,0,3,sonoma
1121,State Senate,,Dem,Veronica 'Roni' Jacobi,361,81,280,sonoma
1122,State Senate,,Dem,Veronica 'Roni' Jacobi,130,23,107,sonoma
1124,State Senate,,Dem,Veronica 'Roni' Jacobi,242,25,217,sonoma
1125,State Senate,,Dem,Veronica 'Roni' Jacobi,40,0,40,sonoma
1126,State Senate,,Dem,Veronica 'Roni' Jacobi,6,0,6,sonoma
1127,State Senate,,Dem,Veronica 'Roni' Jacobi,91,12,79,sonoma
1128,State Senate,,Dem,Veronica 'Roni' Jacobi,270,60,210,sonoma
1129,State Senate,,Dem,Veronica 'Roni' Jacobi,2,0,2,sonoma
1130,State Senate,,Dem,Veronica 'Roni' Jacobi,40,0,40,sonoma
1133,State Senate,,Dem,Veronica 'Roni' Jacobi,27,0,27,sonoma
1134,State Senate,,Dem,Veronica 'Roni' Jacobi,26,0,26,sonoma
1136,State Senate,,Dem,Veronica 'Roni' Jacobi,179,37,142,sonoma
1144,State Senate,,Dem,Veronica 'Roni' Jacobi,3,0,3,sonoma
1146,State Senate,,Dem,Veronica 'Roni' Jacobi,38,0,38,sonoma
1147,State Senate,,Dem,Veronica 'Roni' Jacobi,7,0,7,sonoma
2016,State Senate,,Dem,Veronica 'Roni' Jacobi,68,0,68,sonoma
2020,State Senate,,Dem,Veronica 'Roni' Jacobi,42,0,42,sonoma
2022,State Senate,,Dem,Veronica 'Roni' Jacobi,34,0,34,sonoma
2034,State Senate,,Dem,Veronica 'Roni' Jacobi,1,0,1,sonoma
2036,State Senate,,Dem,Veronica 'Roni' Jacobi,2,0,2,sonoma
2037,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
2038,State Senate,,Dem,Veronica 'Roni' Jacobi,1,0,1,sonoma
2041,State Senate,,Dem,Veronica 'Roni' Jacobi,4,0,4,sonoma
2042,State Senate,,Dem,Veronica 'Roni' Jacobi,6,0,6,sonoma
3001,State Senate,,Dem,Veronica 'Roni' Jacobi,3,0,3,sonoma
3002,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
3005,State Senate,,Dem,Veronica 'Roni' Jacobi,86,15,71,sonoma
3006,State Senate,,Dem,Veronica 'Roni' Jacobi,1,0,1,sonoma
3011,State Senate,,Dem,Veronica 'Roni' Jacobi,242,49,193,sonoma
3021,State Senate,,Dem,Veronica 'Roni' Jacobi,22,0,22,sonoma
3024,State Senate,,Dem,Veronica 'Roni' Jacobi,12,0,12,sonoma
3102,State Senate,,Dem,Veronica 'Roni' Jacobi,21,0,21,sonoma
3104,State Senate,,Dem,Veronica 'Roni' Jacobi,13,0,13,sonoma
3105,State Senate,,Dem,Veronica 'Roni' Jacobi,88,15,73,sonoma
3110,State Senate,,Dem,Veronica 'Roni' Jacobi,281,58,223,sonoma
3111,State Senate,,Dem,Veronica 'Roni' Jacobi,11,0,11,sonoma
3114,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
3117,State Senate,,Dem,Veronica 'Roni' Jacobi,143,27,116,sonoma
3118,State Senate,,Dem,Veronica 'Roni' Jacobi,3,0,3,sonoma
3121,State Senate,,Dem,Veronica 'Roni' Jacobi,18,0,18,sonoma
3123,State Senate,,Dem,Veronica 'Roni' Jacobi,129,34,95,sonoma
3124,State Senate,,Dem,Veronica 'Roni' Jacobi,251,84,167,sonoma
3125,State Senate,,Dem,Veronica 'Roni' Jacobi,41,0,41,sonoma
3126,State Senate,,Dem,Veronica 'Roni' Jacobi,232,54,178,sonoma
3128,State Senate,,Dem,Veronica 'Roni' Jacobi,490,122,368,sonoma
3130,State Senate,,Dem,Veronica 'Roni' Jacobi,4,0,4,sonoma
3133,State Senate,,Dem,Veronica 'Roni' Jacobi,68,0,68,sonoma
3137,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
3138,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
3142,State Senate,,Dem,Veronica 'Roni' Jacobi,431,98,333,sonoma
4005,State Senate,,Dem,Veronica 'Roni' Jacobi,17,0,17,sonoma
4009,State Senate,,Dem,Veronica 'Roni' Jacobi,24,0,24,sonoma
4012,State Senate,,Dem,Veronica 'Roni' Jacobi,2,0,2,sonoma
4013,State Senate,,Dem,Veronica 'Roni' Jacobi,16,0,16,sonoma
4015,State Senate,,Dem,Veronica 'Roni' Jacobi,55,9,46,sonoma
4017,State Senate,,Dem,Veronica 'Roni' Jacobi,15,0,15,sonoma
4018,State Senate,,Dem,Veronica 'Roni' Jacobi,3,0,3,sonoma
4019,State Senate,,Dem,Veronica 'Roni' Jacobi,2,0,2,sonoma
4021,State Senate,,Dem,Veronica 'Roni' Jacobi,17,0,17,sonoma
4027,State Senate,,Dem,Veronica 'Roni' Jacobi,30,0,30,sonoma
4030,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
4037,State Senate,,Dem,Veronica 'Roni' Jacobi,9,0,9,sonoma
4039,State Senate,,Dem,Veronica 'Roni' Jacobi,4,0,4,sonoma
4051,State Senate,,Dem,Veronica 'Roni' Jacobi,63,0,63,sonoma
4052,State Senate,,Dem,Veronica 'Roni' Jacobi,1,0,1,sonoma
4054,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
4064,State Senate,,Dem,Veronica 'Roni' Jacobi,10,0,10,sonoma
4065,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
4066,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
4067,State Senate,,Dem,Veronica 'Roni' Jacobi,6,0,6,sonoma
4070,State Senate,,Dem,Veronica 'Roni' Jacobi,2,0,2,sonoma
4072,State Senate,,Dem,Veronica 'Roni' Jacobi,1,0,1,sonoma
4073,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
4074,State Senate,,Dem,Veronica 'Roni' Jacobi,23,0,23,sonoma
4101,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
4102,State Senate,,Dem,Veronica 'Roni' Jacobi,12,0,12,sonoma
4103,State Senate,,Dem,Veronica 'Roni' Jacobi,273,69,204,sonoma
4104,State Senate,,Dem,Veronica 'Roni' Jacobi,38,0,38,sonoma
4106,State Senate,,Dem,Veronica 'Roni' Jacobi,25,0,25,sonoma
4110,State Senate,,Dem,Veronica 'Roni' Jacobi,377,87,290,sonoma
4113,State Senate,,Dem,Veronica 'Roni' Jacobi,22,0,22,sonoma
4127,State Senate,,Dem,Veronica 'Roni' Jacobi,281,56,225,sonoma
4128,State Senate,,Dem,Veronica 'Roni' Jacobi,12,0,12,sonoma
4129,State Senate,,Dem,Veronica 'Roni' Jacobi,4,0,4,sonoma
4201,State Senate,,Dem,Veronica 'Roni' Jacobi,302,78,224,sonoma
4203,State Senate,,Dem,Veronica 'Roni' Jacobi,184,46,138,sonoma
4204,State Senate,,Dem,Veronica 'Roni' Jacobi,230,49,181,sonoma
4401,State Senate,,Dem,Veronica 'Roni' Jacobi,219,51,168,sonoma
4402,State Senate,,Dem,Veronica 'Roni' Jacobi,272,60,212,sonoma
4406,State Senate,,Dem,Veronica 'Roni' Jacobi,210,51,159,sonoma
4407,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
4902,State Senate,,Dem,Veronica 'Roni' Jacobi,299,75,224,sonoma
4903,State Senate,,Dem,Veronica 'Roni' Jacobi,231,39,192,sonoma
4904,State Senate,,Dem,Veronica 'Roni' Jacobi,228,39,189,sonoma
4905,State Senate,,Dem,Veronica 'Roni' Jacobi,30,0,30,sonoma
4906,State Senate,,Dem,Veronica 'Roni' Jacobi,372,55,317,sonoma
4907,State Senate,,Dem,Veronica 'Roni' Jacobi,371,85,286,sonoma
4908,State Senate,,Dem,Veronica 'Roni' Jacobi,407,99,308,sonoma
5002,State Senate,,Dem,Veronica 'Roni' Jacobi,56,0,56,sonoma
5005,State Senate,,Dem,Veronica 'Roni' Jacobi,50,0,50,sonoma
5007,State Senate,,Dem,Veronica 'Roni' Jacobi,18,0,18,sonoma
5009,State Senate,,Dem,Veronica 'Roni' Jacobi,5,0,5,sonoma
5012,State Senate,,Dem,Veronica 'Roni' Jacobi,1,0,1,sonoma
5013,State Senate,,Dem,Veronica 'Roni' Jacobi,4,0,4,sonoma
5015,State Senate,,Dem,Veronica 'Roni' Jacobi,8,0,8,sonoma
5017,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
5019,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
5024,State Senate,,Dem,Veronica 'Roni' Jacobi,2,0,2,sonoma
5025,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
5029,State Senate,,Dem,Veronica 'Roni' Jacobi,25,0,25,sonoma
5031,State Senate,,Dem,Veronica 'Roni' Jacobi,131,40,91,sonoma
5033,State Senate,,Dem,Veronica 'Roni' Jacobi,11,0,11,sonoma
5037,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
5038,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
5039,State Senate,,Dem,Veronica 'Roni' Jacobi,3,0,3,sonoma
5040,State Senate,,Dem,Veronica 'Roni' Jacobi,3,0,3,sonoma
5043,State Senate,,Dem,Veronica 'Roni' Jacobi,23,0,23,sonoma
5046,State Senate,,Dem,Veronica 'Roni' Jacobi,44,0,44,sonoma
5048,State Senate,,Dem,Veronica 'Roni' Jacobi,26,0,26,sonoma
5050,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
5052,State Senate,,Dem,Veronica 'Roni' Jacobi,39,0,39,sonoma
5054,State Senate,,Dem,Veronica 'Roni' Jacobi,1,0,1,sonoma
5056,State Senate,,Dem,Veronica 'Roni' Jacobi,54,0,54,sonoma
5057,State Senate,,Dem,Veronica 'Roni' Jacobi,25,0,25,sonoma
5058,State Senate,,Dem,Veronica 'Roni' Jacobi,26,0,26,sonoma
5059,State Senate,,Dem,Veronica 'Roni' Jacobi,6,0,6,sonoma
5060,State Senate,,Dem,Veronica 'Roni' Jacobi,13,0,13,sonoma
5062,State Senate,,Dem,Veronica 'Roni' Jacobi,31,0,31,sonoma
5063,State Senate,,Dem,Veronica 'Roni' Jacobi,55,0,55,sonoma
5064,State Senate,,Dem,Veronica 'Roni' Jacobi,51,0,51,sonoma
5065,State Senate,,Dem,Veronica 'Roni' Jacobi,12,0,12,sonoma
5067,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
5068,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
5069,State Senate,,Dem,Veronica 'Roni' Jacobi,15,0,15,sonoma
5070,State Senate,,Dem,Veronica 'Roni' Jacobi,12,0,12,sonoma
5071,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
5074,State Senate,,Dem,Veronica 'Roni' Jacobi,1,0,1,sonoma
5075,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
5076,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
5077,State Senate,,Dem,Veronica 'Roni' Jacobi,95,23,72,sonoma
5101,State Senate,,Dem,Veronica 'Roni' Jacobi,223,53,170,sonoma
5104,State Senate,,Dem,Veronica 'Roni' Jacobi,483,136,347,sonoma
5107,State Senate,,Dem,Veronica 'Roni' Jacobi,10,0,10,sonoma
5108,State Senate,,Dem,Veronica 'Roni' Jacobi,24,0,24,sonoma
5110,State Senate,,Dem,Veronica 'Roni' Jacobi,25,0,25,sonoma
5114,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
5115,State Senate,,Dem,Veronica 'Roni' Jacobi,235,71,164,sonoma
5116,State Senate,,Dem,Veronica 'Roni' Jacobi,56,0,56,sonoma
5117,State Senate,,Dem,Veronica 'Roni' Jacobi,35,0,35,sonoma
5118,State Senate,,Dem,Veronica 'Roni' Jacobi,15,0,15,sonoma
5121,State Senate,,Dem,Veronica 'Roni' Jacobi,1,0,1,sonoma
5122,State Senate,,Dem,Veronica 'Roni' Jacobi,23,0,23,sonoma
5124,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
5125,State Senate,,Dem,Veronica 'Roni' Jacobi,25,0,25,sonoma
5126,State Senate,,Dem,Veronica 'Roni' Jacobi,37,0,37,sonoma
7101,State Senate,,Dem,Veronica 'Roni' Jacobi,38,0,38,sonoma
7102,State Senate,,Dem,Veronica 'Roni' Jacobi,51,12,39,sonoma
7103,State Senate,,Dem,Veronica 'Roni' Jacobi,16,0,16,sonoma
7104,State Senate,,Dem,Veronica 'Roni' Jacobi,128,28,100,sonoma
7105,State Senate,,Dem,Veronica 'Roni' Jacobi,10,0,10,sonoma
7106,State Senate,,Dem,Veronica 'Roni' Jacobi,1,0,1,sonoma
7107,State Senate,,Dem,Veronica 'Roni' Jacobi,3,0,3,sonoma
7108,State Senate,,Dem,Veronica 'Roni' Jacobi,56,0,56,sonoma
7109,State Senate,,Dem,Veronica 'Roni' Jacobi,56,0,56,sonoma
7110,State Senate,,Dem,Veronica 'Roni' Jacobi,1,0,1,sonoma
7111,State Senate,,Dem,Veronica 'Roni' Jacobi,27,0,27,sonoma
7112,State Senate,,Dem,Veronica 'Roni' Jacobi,136,27,109,sonoma
7113,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
7114,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
7115,State Senate,,Dem,Veronica 'Roni' Jacobi,14,0,14,sonoma
7116,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
7117,State Senate,,Dem,Veronica 'Roni' Jacobi,19,0,19,sonoma
7118,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
7119,State Senate,,Dem,Veronica 'Roni' Jacobi,0,0,0,sonoma
7120,State Senate,,Dem,Veronica 'Roni' Jacobi,248,90,158,sonoma
7121,State Senate,,Dem,Veronica 'Roni' Jacobi,6,0,6,sonoma
7122,State Senate,,Dem,Veronica 'Roni' Jacobi,9,0,9,sonoma
