county,precinct,race,party,candidate,votes
Napa,421671,Proposition 58,N/A,No,154
Napa,511141,Proposition 58,N/A,Yes,116
Napa,511141,Proposition 58,N/A,No,28
Napa,511211,Proposition 58,N/A,Yes,139
Napa,511211,Proposition 58,N/A,No,61
Napa,511221,Proposition 58,N/A,Yes,44
Napa,511221,Proposition 58,N/A,No,23
Napa,511411,Proposition 58,N/A,Yes,385
Napa,511411,Proposition 58,N/A,No,137
Napa,511431,Proposition 58,N/A,Yes,247
Napa,511431,Proposition 58,N/A,No,100
Napa,511441,Proposition 58,N/A,Yes,25
Napa,511441,Proposition 58,N/A,No,12
Napa,521141,Proposition 58,N/A,Yes,518
Napa,521141,Proposition 58,N/A,No,139
Napa,521142,Proposition 58,N/A,Yes,535
Napa,521142,Proposition 58,N/A,No,150
Napa,521143,Proposition 58,N/A,Yes,1
Napa,521143,Proposition 58,N/A,No,1
Napa,521221,Proposition 58,N/A,Yes,160
Napa,521221,Proposition 58,N/A,No,42
Napa,521222,Proposition 58,N/A,Yes,83
Napa,521222,Proposition 58,N/A,No,26
Napa,521223,Proposition 58,N/A,Yes,445
Napa,521223,Proposition 58,N/A,No,124
Napa,521224,Proposition 58,N/A,Yes,317
Napa,521224,Proposition 58,N/A,No,103
Napa,521225,Proposition 58,N/A,Yes,153
Napa,521225,Proposition 58,N/A,No,39
Napa,561141,Proposition 58,N/A,Yes,10
Napa,561141,Proposition 58,N/A,No,1
Napa,561340,Proposition 58,N/A,Yes,1127
Napa,561340,Proposition 58,N/A,No,204
Napa,561341,Proposition 58,N/A,Yes,10
Napa,561341,Proposition 58,N/A,No,5
Napa,561342,Proposition 58,N/A,Yes,758
Napa,561342,Proposition 58,N/A,No,199
Napa,561343,Proposition 58,N/A,Yes,1052
Napa,561343,Proposition 58,N/A,No,289
Napa,561345,Proposition 58,N/A,Yes,1249
Napa,561345,Proposition 58,N/A,No,333
Napa,561347,Proposition 58,N/A,Yes,1661
Napa,561347,Proposition 58,N/A,No,377
Napa,561348,Proposition 58,N/A,Yes,95
Napa,561348,Proposition 58,N/A,No,32
Napa,111131,Proposition 59,N/A,Yes,146
Napa,111131,Proposition 59,N/A,No,124
Napa,111151,Proposition 59,N/A,Yes,25
Napa,111151,Proposition 59,N/A,No,9
Napa,111152,Proposition 59,N/A,Yes,183
Napa,111152,Proposition 59,N/A,No,133
Napa,111431,Proposition 59,N/A,Yes,8
Napa,111431,Proposition 59,N/A,No,11
Napa,111751,Proposition 59,N/A,Yes,37
Napa,111751,Proposition 59,N/A,No,31
Napa,111752,Proposition 59,N/A,Yes,95
Napa,111752,Proposition 59,N/A,No,106
Napa,121131,Proposition 59,N/A,Yes,83
Napa,121131,Proposition 59,N/A,No,42
Napa,121132,Proposition 59,N/A,Yes,158
Napa,121132,Proposition 59,N/A,No,163
Napa,121133,Proposition 59,N/A,Yes,216
Napa,121133,Proposition 59,N/A,No,137
Napa,121134,Proposition 59,N/A,Yes,101
Napa,121134,Proposition 59,N/A,No,72
Napa,121135,Proposition 59,N/A,Yes,252
Napa,121135,Proposition 59,N/A,No,176
Napa,121136,Proposition 59,N/A,Yes,318
Napa,121136,Proposition 59,N/A,No,220
Napa,121151,Proposition 59,N/A,Yes,116
Napa,121151,Proposition 59,N/A,No,84
Napa,121152,Proposition 59,N/A,Yes,427
Napa,121152,Proposition 59,N/A,No,327
Napa,121153,Proposition 59,N/A,Yes,87
Napa,121153,Proposition 59,N/A,No,31
Napa,121154,Proposition 59,N/A,Yes,39
Napa,121154,Proposition 59,N/A,No,22
Napa,121155,Proposition 59,N/A,Yes,85
Napa,121155,Proposition 59,N/A,No,84
Napa,121156,Proposition 59,N/A,Yes,188
Napa,121156,Proposition 59,N/A,No,116
Napa,121157,Proposition 59,N/A,Yes,163
Napa,121157,Proposition 59,N/A,No,121
Napa,121158,Proposition 59,N/A,Yes,224
Napa,121158,Proposition 59,N/A,No,177
Napa,121161,Proposition 59,N/A,Yes,136
Napa,121161,Proposition 59,N/A,No,135
Napa,121162,Proposition 59,N/A,Yes,260
Napa,121162,Proposition 59,N/A,No,237
Napa,121221,Proposition 59,N/A,Yes,110
Napa,121221,Proposition 59,N/A,No,72
Napa,121222,Proposition 59,N/A,Yes,36
Napa,121222,Proposition 59,N/A,No,11
Napa,121223,Proposition 59,N/A,Yes,49
Napa,121223,Proposition 59,N/A,No,32
Napa,121231,Proposition 59,N/A,Yes,9
Napa,121231,Proposition 59,N/A,No,12
Napa,121232,Proposition 59,N/A,Yes,107
Napa,121232,Proposition 59,N/A,No,62
Napa,121233,Proposition 59,N/A,Yes,329
Napa,121233,Proposition 59,N/A,No,153
Napa,121234,Proposition 59,N/A,Yes,249
Napa,121234,Proposition 59,N/A,No,115
Napa,121235,Proposition 59,N/A,Yes,205
Napa,121235,Proposition 59,N/A,No,126
Napa,121236,Proposition 59,N/A,Yes,215
Napa,121236,Proposition 59,N/A,No,98
Napa,121237,Proposition 59,N/A,Yes,25
Napa,121237,Proposition 59,N/A,No,16
Napa,121238,Proposition 59,N/A,Yes,225
Napa,121238,Proposition 59,N/A,No,144
Napa,121239,Proposition 59,N/A,Yes,227
Napa,121239,Proposition 59,N/A,No,164
Napa,121431,Proposition 59,N/A,Yes,284
Napa,121431,Proposition 59,N/A,No,224
Napa,121551,Proposition 59,N/A,Yes,71
Napa,121551,Proposition 59,N/A,No,40
Napa,121552,Proposition 59,N/A,Yes,94
Napa,121552,Proposition 59,N/A,No,59
Napa,121751,Proposition 59,N/A,Yes,166
Napa,121751,Proposition 59,N/A,No,113
Napa,121752,Proposition 59,N/A,Yes,293
Napa,121752,Proposition 59,N/A,No,238
Napa,211161,Proposition 59,N/A,Yes,33
Napa,211161,Proposition 59,N/A,No,13
Napa,211162,Proposition 59,N/A,Yes,3
Napa,211162,Proposition 59,N/A,No,14
Napa,211561,Proposition 59,N/A,Yes,167
Napa,211561,Proposition 59,N/A,No,141
Napa,211562,Proposition 59,N/A,Yes,173
Napa,211562,Proposition 59,N/A,No,169
Napa,211563,Proposition 59,N/A,Yes,17
Napa,211563,Proposition 59,N/A,No,12
Napa,211751,Proposition 59,N/A,Yes,28
Napa,211751,Proposition 59,N/A,No,18
Napa,211761,Proposition 59,N/A,Yes,195
Napa,211761,Proposition 59,N/A,No,116
Napa,221161,Proposition 59,N/A,Yes,137
Napa,221161,Proposition 59,N/A,No,103
Napa,221162,Proposition 59,N/A,Yes,192
Napa,221162,Proposition 59,N/A,No,194
Napa,221163,Proposition 59,N/A,Yes,159
Napa,221163,Proposition 59,N/A,No,132
Napa,221231,Proposition 59,N/A,Yes,163
Napa,221231,Proposition 59,N/A,No,85
Napa,221232,Proposition 59,N/A,Yes,172
Napa,221232,Proposition 59,N/A,No,121
Napa,221233,Proposition 59,N/A,Yes,23
Napa,221233,Proposition 59,N/A,No,10
Napa,221551,Proposition 59,N/A,Yes,201
Napa,221551,Proposition 59,N/A,No,158
Napa,221552,Proposition 59,N/A,Yes,133
Napa,221552,Proposition 59,N/A,No,109
Napa,221553,Proposition 59,N/A,Yes,101
Napa,221553,Proposition 59,N/A,No,78
Napa,221561,Proposition 59,N/A,Yes,62
Napa,221561,Proposition 59,N/A,No,49
Napa,221562,Proposition 59,N/A,Yes,224
Napa,221562,Proposition 59,N/A,No,210
Napa,221563,Proposition 59,N/A,Yes,269
Napa,221563,Proposition 59,N/A,No,213
Napa,221564,Proposition 59,N/A,Yes,256
Napa,221564,Proposition 59,N/A,No,216
Napa,221565,Proposition 59,N/A,Yes,253
Napa,221565,Proposition 59,N/A,No,232
Napa,221566,Proposition 59,N/A,Yes,169
Napa,221566,Proposition 59,N/A,No,153
Napa,221571,Proposition 59,N/A,Yes,905
Napa,221571,Proposition 59,N/A,No,784
Napa,221572,Proposition 59,N/A,Yes,317
Napa,221572,Proposition 59,N/A,No,290
Napa,221573,Proposition 59,N/A,Yes,243
Napa,221573,Proposition 59,N/A,No,176
Napa,221574,Proposition 59,N/A,Yes,294
Napa,221574,Proposition 59,N/A,No,287
Napa,221671,Proposition 59,N/A,Yes,129
Napa,221671,Proposition 59,N/A,No,141
Napa,221672,Proposition 59,N/A,Yes,251
Napa,221672,Proposition 59,N/A,No,273
Napa,221673,Proposition 59,N/A,Yes,169
Napa,221673,Proposition 59,N/A,No,146
Napa,221674,Proposition 59,N/A,Yes,267
Napa,221674,Proposition 59,N/A,No,270
Napa,221675,Proposition 59,N/A,Yes,480
Napa,221675,Proposition 59,N/A,No,427
Napa,221676,Proposition 59,N/A,Yes,143
Napa,221676,Proposition 59,N/A,No,136
Napa,221762,Proposition 59,N/A,Yes,284
Napa,221762,Proposition 59,N/A,No,221
Napa,311411,Proposition 59,N/A,Yes,12
Napa,311411,Proposition 59,N/A,No,7
Napa,311471,Proposition 59,N/A,Yes,21
Napa,311471,Proposition 59,N/A,No,24
Napa,311571,Proposition 59,N/A,Yes,39
Napa,311571,Proposition 59,N/A,No,36
Napa,311611,Proposition 59,N/A,Yes,239
Napa,311611,Proposition 59,N/A,No,242
Napa,311671,Proposition 59,N/A,Yes,140
Napa,311671,Proposition 59,N/A,No,147
Napa,311712,Proposition 59,N/A,Yes,11
Napa,311712,Proposition 59,N/A,No,7
Napa,312401,Proposition 59,N/A,Yes,1
Napa,312401,Proposition 59,N/A,No,3
Napa,312601,Proposition 59,N/A,Yes,49
Napa,312601,Proposition 59,N/A,No,66
Napa,312602,Proposition 59,N/A,Yes,157
Napa,312602,Proposition 59,N/A,No,96
Napa,312701,Proposition 59,N/A,Yes,32
Napa,312701,Proposition 59,N/A,No,30
Napa,312702,Proposition 59,N/A,Yes,18
Napa,312702,Proposition 59,N/A,No,19
Napa,312703,Proposition 59,N/A,Yes,4
Napa,312703,Proposition 59,N/A,No,0
Napa,312704,Proposition 59,N/A,Yes,87
Napa,312704,Proposition 59,N/A,No,55
Napa,312705,Proposition 59,N/A,Yes,180
Napa,312705,Proposition 59,N/A,No,137
Napa,312706,Proposition 59,N/A,Yes,135
Napa,312706,Proposition 59,N/A,No,91
Napa,312707,Proposition 59,N/A,Yes,126
Napa,312707,Proposition 59,N/A,No,79
Napa,312708,Proposition 59,N/A,Yes,192
Napa,312708,Proposition 59,N/A,No,146
Napa,312709,Proposition 59,N/A,Yes,173
Napa,312709,Proposition 59,N/A,No,141
Napa,313701,Proposition 59,N/A,Yes,242
Napa,313701,Proposition 59,N/A,No,139
Napa,313702,Proposition 59,N/A,Yes,131
Napa,313702,Proposition 59,N/A,No,77
Napa,314701,Proposition 59,N/A,Yes,750
Napa,314701,Proposition 59,N/A,No,598
Napa,315701,Proposition 59,N/A,Yes,80
Napa,315701,Proposition 59,N/A,No,62
Napa,315702,Proposition 59,N/A,Yes,72
Napa,315702,Proposition 59,N/A,No,111
Napa,321671,Proposition 59,N/A,Yes,226
Napa,321671,Proposition 59,N/A,No,200
Napa,321672,Proposition 59,N/A,Yes,212
Napa,321672,Proposition 59,N/A,No,183
Napa,332601,Proposition 59,N/A,Yes,346
Napa,332601,Proposition 59,N/A,No,232
Napa,332602,Proposition 59,N/A,Yes,254
Napa,332602,Proposition 59,N/A,No,142
Napa,332603,Proposition 59,N/A,Yes,327
Napa,332603,Proposition 59,N/A,No,209
Napa,332604,Proposition 59,N/A,Yes,313
Napa,332604,Proposition 59,N/A,No,218
Napa,332605,Proposition 59,N/A,Yes,186
Napa,332605,Proposition 59,N/A,No,124
Napa,332606,Proposition 59,N/A,Yes,128
Napa,332606,Proposition 59,N/A,No,86
Napa,343701,Proposition 59,N/A,Yes,395
Napa,343701,Proposition 59,N/A,No,280
Napa,343702,Proposition 59,N/A,Yes,192
Napa,343702,Proposition 59,N/A,No,113
Napa,343703,Proposition 59,N/A,Yes,201
Napa,343703,Proposition 59,N/A,No,125
Napa,343704,Proposition 59,N/A,Yes,156
Napa,343704,Proposition 59,N/A,No,90
Napa,343705,Proposition 59,N/A,Yes,158
Napa,343705,Proposition 59,N/A,No,110
Napa,351611,Proposition 59,N/A,Yes,237
Napa,351611,Proposition 59,N/A,No,173
Napa,351612,Proposition 59,N/A,Yes,225
Napa,351612,Proposition 59,N/A,No,159
Napa,351613,Proposition 59,N/A,Yes,293
Napa,351613,Proposition 59,N/A,No,160
Napa,351614,Proposition 59,N/A,Yes,117
Napa,351614,Proposition 59,N/A,No,76
Napa,411221,Proposition 59,N/A,Yes,37
Napa,411221,Proposition 59,N/A,No,37
Napa,411411,Proposition 59,N/A,Yes,72
Napa,411411,Proposition 59,N/A,No,74
Napa,411412,Proposition 59,N/A,Yes,133
Napa,411412,Proposition 59,N/A,No,135
Napa,411413,Proposition 59,N/A,Yes,138
Napa,411413,Proposition 59,N/A,No,111
Napa,411414,Proposition 59,N/A,Yes,84
Napa,411414,Proposition 59,N/A,No,37
Napa,411415,Proposition 59,N/A,Yes,203
Napa,411415,Proposition 59,N/A,No,219
Napa,411416,Proposition 59,N/A,Yes,303
Napa,411416,Proposition 59,N/A,No,227
Napa,411417,Proposition 59,N/A,Yes,20
Napa,411417,Proposition 59,N/A,No,25
Napa,411418,Proposition 59,N/A,Yes,68
Napa,411418,Proposition 59,N/A,No,93
Napa,411419,Proposition 59,N/A,Yes,368
Napa,411419,Proposition 59,N/A,No,363
Napa,411711,Proposition 59,N/A,Yes,151
Napa,411711,Proposition 59,N/A,No,145
Napa,411712,Proposition 59,N/A,Yes,158
Napa,411712,Proposition 59,N/A,No,143
Napa,411713,Proposition 59,N/A,Yes,61
Napa,411713,Proposition 59,N/A,No,55
Napa,416801,Proposition 59,N/A,Yes,61
Napa,416801,Proposition 59,N/A,No,76
Napa,421221,Proposition 59,N/A,Yes,146
Napa,421221,Proposition 59,N/A,No,141
Napa,421222,Proposition 59,N/A,Yes,178
Napa,421222,Proposition 59,N/A,No,148
Napa,421223,Proposition 59,N/A,Yes,30
Napa,421223,Proposition 59,N/A,No,33
Napa,421224,Proposition 59,N/A,Yes,239
Napa,421224,Proposition 59,N/A,No,197
Napa,421225,Proposition 59,N/A,Yes,232
Napa,421225,Proposition 59,N/A,No,98
Napa,421226,Proposition 59,N/A,Yes,217
Napa,421226,Proposition 59,N/A,No,122
Napa,421227,Proposition 59,N/A,Yes,111
Napa,421227,Proposition 59,N/A,No,96
Napa,421421,Proposition 59,N/A,Yes,52
Napa,421421,Proposition 59,N/A,No,33
Napa,421422,Proposition 59,N/A,Yes,221
Napa,421422,Proposition 59,N/A,No,175
Napa,421423,Proposition 59,N/A,Yes,173
Napa,421423,Proposition 59,N/A,No,142
Napa,421424,Proposition 59,N/A,Yes,309
Napa,421424,Proposition 59,N/A,No,270
Napa,421425,Proposition 59,N/A,Yes,335
Napa,421425,Proposition 59,N/A,No,218
Napa,421426,Proposition 59,N/A,Yes,294
Napa,421426,Proposition 59,N/A,No,223
Napa,421427,Proposition 59,N/A,Yes,286
Napa,421427,Proposition 59,N/A,No,226
Napa,421471,Proposition 59,N/A,Yes,812
Napa,421471,Proposition 59,N/A,No,646
Napa,421521,Proposition 59,N/A,Yes,3
Napa,421521,Proposition 59,N/A,No,3
Napa,421571,Proposition 59,N/A,Yes,279
Napa,421571,Proposition 59,N/A,No,236
Napa,421671,Proposition 59,N/A,Yes,256
Napa,421671,Proposition 59,N/A,No,257
Napa,511141,Proposition 59,N/A,Yes,69
Napa,511141,Proposition 59,N/A,No,66
Napa,511211,Proposition 59,N/A,Yes,101
Napa,511211,Proposition 59,N/A,No,94
Napa,511221,Proposition 59,N/A,Yes,35
Napa,511221,Proposition 59,N/A,No,29
Napa,511411,Proposition 59,N/A,Yes,280
Napa,511411,Proposition 59,N/A,No,225
Napa,511431,Proposition 59,N/A,Yes,185
Napa,511431,Proposition 59,N/A,No,139
Napa,511441,Proposition 59,N/A,Yes,18
Napa,511441,Proposition 59,N/A,No,19
Napa,521141,Proposition 59,N/A,Yes,369
Napa,521141,Proposition 59,N/A,No,255
Napa,521142,Proposition 59,N/A,Yes,400
Napa,521142,Proposition 59,N/A,No,260
Napa,521143,Proposition 59,N/A,Yes,2
Napa,521143,Proposition 59,N/A,No,0
Napa,521221,Proposition 59,N/A,Yes,119
Napa,521221,Proposition 59,N/A,No,70
Napa,521222,Proposition 59,N/A,Yes,61
Napa,521222,Proposition 59,N/A,No,37
Napa,521223,Proposition 59,N/A,Yes,334
Napa,521223,Proposition 59,N/A,No,202
Napa,521224,Proposition 59,N/A,Yes,271
Napa,521224,Proposition 59,N/A,No,142
Napa,521225,Proposition 59,N/A,Yes,114
Napa,521225,Proposition 59,N/A,No,73
Napa,561141,Proposition 59,N/A,Yes,3
Napa,561141,Proposition 59,N/A,No,7
Napa,561340,Proposition 59,N/A,Yes,754
Napa,561340,Proposition 59,N/A,No,506
Napa,561341,Proposition 59,N/A,Yes,4
Napa,561341,Proposition 59,N/A,No,8
Napa,561342,Proposition 59,N/A,Yes,481
Napa,561342,Proposition 59,N/A,No,425
Napa,561343,Proposition 59,N/A,Yes,643
Napa,561343,Proposition 59,N/A,No,619
Napa,561345,Proposition 59,N/A,Yes,789
Napa,561345,Proposition 59,N/A,No,719
Napa,561347,Proposition 59,N/A,Yes,1037
Napa,561347,Proposition 59,N/A,No,900
Napa,561348,Proposition 59,N/A,Yes,69
Napa,561348,Proposition 59,N/A,No,54
Napa,111131,Proposition 60,N/A,Yes,120
Napa,111131,Proposition 60,N/A,No,159
Napa,111151,Proposition 60,N/A,Yes,14
Napa,111151,Proposition 60,N/A,No,25
Napa,111152,Proposition 60,N/A,Yes,109
Napa,111152,Proposition 60,N/A,No,212
Napa,111431,Proposition 60,N/A,Yes,12
Napa,111431,Proposition 60,N/A,No,5
Napa,111751,Proposition 60,N/A,Yes,27
Napa,111751,Proposition 60,N/A,No,43
Napa,111752,Proposition 60,N/A,Yes,75
Napa,111752,Proposition 60,N/A,No,129
Napa,121131,Proposition 60,N/A,Yes,51
Napa,121131,Proposition 60,N/A,No,78
Napa,121132,Proposition 60,N/A,Yes,144
Napa,121132,Proposition 60,N/A,No,198
Napa,121133,Proposition 60,N/A,Yes,197
Napa,121133,Proposition 60,N/A,No,165
Napa,121134,Proposition 60,N/A,Yes,85
Napa,121134,Proposition 60,N/A,No,90
Napa,121135,Proposition 60,N/A,Yes,205
Napa,121135,Proposition 60,N/A,No,239
Napa,121136,Proposition 60,N/A,Yes,256
Napa,121136,Proposition 60,N/A,No,293
Napa,121151,Proposition 60,N/A,Yes,97
Napa,121151,Proposition 60,N/A,No,107
Napa,121152,Proposition 60,N/A,Yes,263
Napa,121152,Proposition 60,N/A,No,506
Napa,121153,Proposition 60,N/A,Yes,55
Napa,121153,Proposition 60,N/A,No,68
Napa,121154,Proposition 60,N/A,Yes,15
Napa,121154,Proposition 60,N/A,No,41
Napa,121155,Proposition 60,N/A,Yes,83
Napa,121155,Proposition 60,N/A,No,85
Napa,121156,Proposition 60,N/A,Yes,114
Napa,121156,Proposition 60,N/A,No,199
Napa,121157,Proposition 60,N/A,Yes,135
Napa,121157,Proposition 60,N/A,No,161
Napa,121158,Proposition 60,N/A,Yes,140
Napa,121158,Proposition 60,N/A,No,264
Napa,121161,Proposition 60,N/A,Yes,95
Napa,121161,Proposition 60,N/A,No,192
Napa,121162,Proposition 60,N/A,Yes,194
Napa,121162,Proposition 60,N/A,No,309
Napa,121221,Proposition 60,N/A,Yes,88
Napa,121221,Proposition 60,N/A,No,98
Napa,121222,Proposition 60,N/A,Yes,21
Napa,121222,Proposition 60,N/A,No,30
Napa,121223,Proposition 60,N/A,Yes,42
Napa,121223,Proposition 60,N/A,No,40
Napa,121231,Proposition 60,N/A,Yes,7
Napa,121231,Proposition 60,N/A,No,13
Napa,121232,Proposition 60,N/A,Yes,80
Napa,121232,Proposition 60,N/A,No,96
Napa,121233,Proposition 60,N/A,Yes,208
Napa,121233,Proposition 60,N/A,No,296
Napa,121234,Proposition 60,N/A,Yes,184
Napa,121234,Proposition 60,N/A,No,190
Napa,121235,Proposition 60,N/A,Yes,140
Napa,121235,Proposition 60,N/A,No,201
Napa,121236,Proposition 60,N/A,Yes,128
Napa,121236,Proposition 60,N/A,No,185
Napa,121237,Proposition 60,N/A,Yes,21
Napa,121237,Proposition 60,N/A,No,22
Napa,121238,Proposition 60,N/A,Yes,145
Napa,121238,Proposition 60,N/A,No,222
Napa,121239,Proposition 60,N/A,Yes,191
Napa,121239,Proposition 60,N/A,No,211
Napa,121431,Proposition 60,N/A,Yes,194
Napa,121431,Proposition 60,N/A,No,318
Napa,121551,Proposition 60,N/A,Yes,40
Napa,121551,Proposition 60,N/A,No,69
Napa,121552,Proposition 60,N/A,Yes,71
Napa,121552,Proposition 60,N/A,No,87
Napa,121751,Proposition 60,N/A,Yes,84
Napa,121751,Proposition 60,N/A,No,202
Napa,121752,Proposition 60,N/A,Yes,163
Napa,121752,Proposition 60,N/A,No,376
Napa,211161,Proposition 60,N/A,Yes,21
Napa,211161,Proposition 60,N/A,No,30
Napa,211162,Proposition 60,N/A,Yes,6
Napa,211162,Proposition 60,N/A,No,12
Napa,211561,Proposition 60,N/A,Yes,153
Napa,211561,Proposition 60,N/A,No,160
Napa,211562,Proposition 60,N/A,Yes,156
Napa,211562,Proposition 60,N/A,No,191
Napa,211563,Proposition 60,N/A,Yes,15
Napa,211563,Proposition 60,N/A,No,15
Napa,211751,Proposition 60,N/A,Yes,22
Napa,211751,Proposition 60,N/A,No,25
Napa,211761,Proposition 60,N/A,Yes,103
Napa,211761,Proposition 60,N/A,No,206
Napa,221161,Proposition 60,N/A,Yes,97
Napa,221161,Proposition 60,N/A,No,153
Napa,221162,Proposition 60,N/A,Yes,155
Napa,221162,Proposition 60,N/A,No,236
Napa,221163,Proposition 60,N/A,Yes,119
Napa,221163,Proposition 60,N/A,No,183
Napa,221231,Proposition 60,N/A,Yes,117
Napa,221231,Proposition 60,N/A,No,138
Napa,221232,Proposition 60,N/A,Yes,121
Napa,221232,Proposition 60,N/A,No,182
Napa,221233,Proposition 60,N/A,Yes,11
Napa,221233,Proposition 60,N/A,No,19
Napa,221551,Proposition 60,N/A,Yes,190
Napa,221551,Proposition 60,N/A,No,186
Napa,221552,Proposition 60,N/A,Yes,120
Napa,221552,Proposition 60,N/A,No,129
Napa,221553,Proposition 60,N/A,Yes,87
Napa,221553,Proposition 60,N/A,No,100
Napa,221561,Proposition 60,N/A,Yes,49
Napa,221561,Proposition 60,N/A,No,66
Napa,221562,Proposition 60,N/A,Yes,213
Napa,221562,Proposition 60,N/A,No,244
Napa,221563,Proposition 60,N/A,Yes,242
Napa,221563,Proposition 60,N/A,No,248
Napa,221564,Proposition 60,N/A,Yes,195
Napa,221564,Proposition 60,N/A,No,283
Napa,221565,Proposition 60,N/A,Yes,209
Napa,221565,Proposition 60,N/A,No,287
Napa,221566,Proposition 60,N/A,Yes,160
Napa,221566,Proposition 60,N/A,No,164
Napa,221571,Proposition 60,N/A,Yes,736
Napa,221571,Proposition 60,N/A,No,975
Napa,221572,Proposition 60,N/A,Yes,238
Napa,221572,Proposition 60,N/A,No,365
Napa,221573,Proposition 60,N/A,Yes,149
Napa,221573,Proposition 60,N/A,No,270
Napa,221574,Proposition 60,N/A,Yes,274
Napa,221574,Proposition 60,N/A,No,334
Napa,221671,Proposition 60,N/A,Yes,154
Napa,221671,Proposition 60,N/A,No,119
Napa,221672,Proposition 60,N/A,Yes,246
Napa,221672,Proposition 60,N/A,No,286
Napa,221673,Proposition 60,N/A,Yes,136
Napa,221673,Proposition 60,N/A,No,182
Napa,221674,Proposition 60,N/A,Yes,207
Napa,221674,Proposition 60,N/A,No,332
Napa,221675,Proposition 60,N/A,Yes,389
Napa,221675,Proposition 60,N/A,No,526
Napa,221676,Proposition 60,N/A,Yes,119
Napa,221676,Proposition 60,N/A,No,165
Napa,221762,Proposition 60,N/A,Yes,205
Napa,221762,Proposition 60,N/A,No,301
Napa,311411,Proposition 60,N/A,Yes,5
Napa,311411,Proposition 60,N/A,No,14
Napa,311471,Proposition 60,N/A,Yes,17
Napa,311471,Proposition 60,N/A,No,32
Napa,311571,Proposition 60,N/A,Yes,34
Napa,311571,Proposition 60,N/A,No,45
Napa,311611,Proposition 60,N/A,Yes,166
Napa,311611,Proposition 60,N/A,No,326
Napa,311671,Proposition 60,N/A,Yes,102
Napa,311671,Proposition 60,N/A,No,191
Napa,311712,Proposition 60,N/A,Yes,7
Napa,311712,Proposition 60,N/A,No,11
Napa,312401,Proposition 60,N/A,Yes,1
Napa,312401,Proposition 60,N/A,No,3
Napa,312601,Proposition 60,N/A,Yes,48
Napa,312601,Proposition 60,N/A,No,70
Napa,312602,Proposition 60,N/A,Yes,122
Napa,312602,Proposition 60,N/A,No,135
Napa,312701,Proposition 60,N/A,Yes,28
Napa,312701,Proposition 60,N/A,No,33
Napa,312702,Proposition 60,N/A,Yes,18
Napa,312702,Proposition 60,N/A,No,20
Napa,312703,Proposition 60,N/A,Yes,3
Napa,312703,Proposition 60,N/A,No,1
Napa,312704,Proposition 60,N/A,Yes,57
Napa,312704,Proposition 60,N/A,No,84
Napa,312705,Proposition 60,N/A,Yes,120
Napa,312705,Proposition 60,N/A,No,209
Napa,312706,Proposition 60,N/A,Yes,90
Napa,312706,Proposition 60,N/A,No,134
Napa,312707,Proposition 60,N/A,Yes,71
Napa,312707,Proposition 60,N/A,No,133
Napa,312708,Proposition 60,N/A,Yes,148
Napa,312708,Proposition 60,N/A,No,194
Napa,312709,Proposition 60,N/A,Yes,140
Napa,312709,Proposition 60,N/A,No,176
Napa,313701,Proposition 60,N/A,Yes,153
Napa,313701,Proposition 60,N/A,No,226
Napa,313702,Proposition 60,N/A,Yes,73
Napa,313702,Proposition 60,N/A,No,133
Napa,314701,Proposition 60,N/A,Yes,603
Napa,314701,Proposition 60,N/A,No,801
Napa,315701,Proposition 60,N/A,Yes,55
Napa,315701,Proposition 60,N/A,No,86
Napa,315702,Proposition 60,N/A,Yes,53
Napa,315702,Proposition 60,N/A,No,126
Napa,321671,Proposition 60,N/A,Yes,170
Napa,321671,Proposition 60,N/A,No,257
Napa,321672,Proposition 60,N/A,Yes,175
Napa,321672,Proposition 60,N/A,No,224
Napa,332601,Proposition 60,N/A,Yes,252
Napa,332601,Proposition 60,N/A,No,341
Napa,332602,Proposition 60,N/A,Yes,160
Napa,332602,Proposition 60,N/A,No,245
Napa,332603,Proposition 60,N/A,Yes,185
Napa,332603,Proposition 60,N/A,No,366
Napa,332604,Proposition 60,N/A,Yes,227
Napa,332604,Proposition 60,N/A,No,315
Napa,332605,Proposition 60,N/A,Yes,140
Napa,332605,Proposition 60,N/A,No,181
Napa,332606,Proposition 60,N/A,Yes,109
Napa,332606,Proposition 60,N/A,No,103
Napa,343701,Proposition 60,N/A,Yes,296
Napa,343701,Proposition 60,N/A,No,391
Napa,343702,Proposition 60,N/A,Yes,149
Napa,343702,Proposition 60,N/A,No,163
Napa,343703,Proposition 60,N/A,Yes,141
Napa,343703,Proposition 60,N/A,No,188
Napa,343704,Proposition 60,N/A,Yes,117
Napa,343704,Proposition 60,N/A,No,134
Napa,343705,Proposition 60,N/A,Yes,150
Napa,343705,Proposition 60,N/A,No,117
Napa,351611,Proposition 60,N/A,Yes,226
Napa,351611,Proposition 60,N/A,No,191
Napa,351612,Proposition 60,N/A,Yes,162
Napa,351612,Proposition 60,N/A,No,211
Napa,351613,Proposition 60,N/A,Yes,165
Napa,351613,Proposition 60,N/A,No,301
Napa,351614,Proposition 60,N/A,Yes,90
Napa,351614,Proposition 60,N/A,No,107
Napa,411221,Proposition 60,N/A,Yes,24
Napa,411221,Proposition 60,N/A,No,47
Napa,411411,Proposition 60,N/A,Yes,44
Napa,411411,Proposition 60,N/A,No,100
Napa,411412,Proposition 60,N/A,Yes,120
Napa,411412,Proposition 60,N/A,No,154
