precinct,office,district,party,candidate,votes,election_day,mail,county
1084,Insurance Commissioner,,Dem,Ricardo Lara,1,0,1,Sonoma
1085,Insurance Commissioner,,Dem,Ricardo Lara,11,0,11,Sonoma
1086,Insurance Commissioner,,Dem,Ricardo Lara,16,0,16,Sonoma
1104,Insurance Commissioner,,Dem,Ricardo Lara,343,67,276,Sonoma
1105,Insurance Commissioner,,Dem,Ricardo Lara,264,61,203,Sonoma
1106,Insurance Commissioner,,Dem,Ricardo Lara,183,38,145,Sonoma
1109,Insurance Commissioner,,Dem,Ricardo Lara,56,0,56,Sonoma
1110,Insurance Commissioner,,Dem,Ricardo Lara,581,127,454,Sonoma
1111,Insurance Commissioner,,Dem,Ricardo Lara,394,59,335,Sonoma
1114,Insurance Commissioner,,Dem,Ricardo Lara,26,0,26,Sonoma
1115,Insurance Commissioner,,Dem,Ricardo Lara,29,0,29,Sonoma
1119,Insurance Commissioner,,Dem,Ricardo Lara,18,0,18,Sonoma
1120,Insurance Commissioner,,Dem,Ricardo Lara,4,0,4,Sonoma
1121,Insurance Commissioner,,Dem,Ricardo Lara,760,196,564,Sonoma
1122,Insurance Commissioner,,Dem,Ricardo Lara,319,36,283,Sonoma
1124,Insurance Commissioner,,Dem,Ricardo Lara,680,75,605,Sonoma
1125,Insurance Commissioner,,Dem,Ricardo Lara,81,0,81,Sonoma
1126,Insurance Commissioner,,Dem,Ricardo Lara,6,0,6,Sonoma
1127,Insurance Commissioner,,Dem,Ricardo Lara,182,19,163,Sonoma
1128,Insurance Commissioner,,Dem,Ricardo Lara,476,82,394,Sonoma
1129,Insurance Commissioner,,Dem,Ricardo Lara,6,0,6,Sonoma
1130,Insurance Commissioner,,Dem,Ricardo Lara,84,0,84,Sonoma
1133,Insurance Commissioner,,Dem,Ricardo Lara,53,0,53,Sonoma
1134,Insurance Commissioner,,Dem,Ricardo Lara,37,0,37,Sonoma
1136,Insurance Commissioner,,Dem,Ricardo Lara,382,58,324,Sonoma
1144,Insurance Commissioner,,Dem,Ricardo Lara,2,0,2,Sonoma
1146,Insurance Commissioner,,Dem,Ricardo Lara,50,0,50,Sonoma
1147,Insurance Commissioner,,Dem,Ricardo Lara,7,0,7,Sonoma
1802,Insurance Commissioner,,Dem,Ricardo Lara,678,128,550,Sonoma
1811,Insurance Commissioner,,Dem,Ricardo Lara,55,0,55,Sonoma
1812,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
1814,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
2016,Insurance Commissioner,,Dem,Ricardo Lara,103,0,103,Sonoma
2020,Insurance Commissioner,,Dem,Ricardo Lara,95,0,95,Sonoma
2022,Insurance Commissioner,,Dem,Ricardo Lara,45,0,45,Sonoma
2026,Insurance Commissioner,,Dem,Ricardo Lara,5,0,5,Sonoma
2027,Insurance Commissioner,,Dem,Ricardo Lara,5,0,5,Sonoma
2028,Insurance Commissioner,,Dem,Ricardo Lara,2,0,2,Sonoma
2029,Insurance Commissioner,,Dem,Ricardo Lara,3,0,3,Sonoma
2032,Insurance Commissioner,,Dem,Ricardo Lara,8,0,8,Sonoma
2034,Insurance Commissioner,,Dem,Ricardo Lara,3,0,3,Sonoma
2036,Insurance Commissioner,,Dem,Ricardo Lara,2,0,2,Sonoma
2037,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
2038,Insurance Commissioner,,Dem,Ricardo Lara,4,0,4,Sonoma
2039,Insurance Commissioner,,Dem,Ricardo Lara,2,0,2,Sonoma
2041,Insurance Commissioner,,Dem,Ricardo Lara,5,0,5,Sonoma
2042,Insurance Commissioner,,Dem,Ricardo Lara,5,0,5,Sonoma
2301,Insurance Commissioner,,Dem,Ricardo Lara,841,220,621,Sonoma
2502,Insurance Commissioner,,Dem,Ricardo Lara,982,228,754,Sonoma
2503,Insurance Commissioner,,Dem,Ricardo Lara,492,138,354,Sonoma
2504,Insurance Commissioner,,Dem,Ricardo Lara,1095,331,764,Sonoma
2508,Insurance Commissioner,,Dem,Ricardo Lara,660,147,513,Sonoma
2509,Insurance Commissioner,,Dem,Ricardo Lara,678,129,549,Sonoma
2514,Insurance Commissioner,,Dem,Ricardo Lara,981,208,773,Sonoma
2515,Insurance Commissioner,,Dem,Ricardo Lara,366,98,268,Sonoma
2519,Insurance Commissioner,,Dem,Ricardo Lara,923,198,725,Sonoma
2523,Insurance Commissioner,,Dem,Ricardo Lara,829,186,643,Sonoma
2530,Insurance Commissioner,,Dem,Ricardo Lara,720,164,556,Sonoma
2531,Insurance Commissioner,,Dem,Ricardo Lara,544,103,441,Sonoma
2536,Insurance Commissioner,,Dem,Ricardo Lara,339,70,269,Sonoma
2540,Insurance Commissioner,,Dem,Ricardo Lara,1040,245,795,Sonoma
2601,Insurance Commissioner,,Dem,Ricardo Lara,833,191,642,Sonoma
2602,Insurance Commissioner,,Dem,Ricardo Lara,491,122,369,Sonoma
2604,Insurance Commissioner,,Dem,Ricardo Lara,6,0,6,Sonoma
2606,Insurance Commissioner,,Dem,Ricardo Lara,773,180,593,Sonoma
3001,Insurance Commissioner,,Dem,Ricardo Lara,3,0,3,Sonoma
3002,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
3005,Insurance Commissioner,,Dem,Ricardo Lara,139,29,110,Sonoma
3006,Insurance Commissioner,,Dem,Ricardo Lara,6,0,6,Sonoma
3011,Insurance Commissioner,,Dem,Ricardo Lara,371,86,285,Sonoma
3017,Insurance Commissioner,,Dem,Ricardo Lara,21,0,21,Sonoma
3021,Insurance Commissioner,,Dem,Ricardo Lara,30,0,30,Sonoma
3024,Insurance Commissioner,,Dem,Ricardo Lara,13,0,13,Sonoma
3102,Insurance Commissioner,,Dem,Ricardo Lara,48,0,48,Sonoma
3104,Insurance Commissioner,,Dem,Ricardo Lara,16,0,16,Sonoma
3105,Insurance Commissioner,,Dem,Ricardo Lara,201,36,165,Sonoma
3110,Insurance Commissioner,,Dem,Ricardo Lara,464,79,385,Sonoma
3111,Insurance Commissioner,,Dem,Ricardo Lara,15,0,15,Sonoma
3114,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
3117,Insurance Commissioner,,Dem,Ricardo Lara,295,49,246,Sonoma
3118,Insurance Commissioner,,Dem,Ricardo Lara,8,0,8,Sonoma
3121,Insurance Commissioner,,Dem,Ricardo Lara,51,0,51,Sonoma
3123,Insurance Commissioner,,Dem,Ricardo Lara,234,55,179,Sonoma
3124,Insurance Commissioner,,Dem,Ricardo Lara,565,168,397,Sonoma
3125,Insurance Commissioner,,Dem,Ricardo Lara,95,0,95,Sonoma
3126,Insurance Commissioner,,Dem,Ricardo Lara,611,128,483,Sonoma
3128,Insurance Commissioner,,Dem,Ricardo Lara,1049,268,781,Sonoma
3130,Insurance Commissioner,,Dem,Ricardo Lara,13,0,13,Sonoma
3133,Insurance Commissioner,,Dem,Ricardo Lara,86,0,86,Sonoma
3137,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
3138,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
3142,Insurance Commissioner,,Dem,Ricardo Lara,758,185,573,Sonoma
3601,Insurance Commissioner,,Dem,Ricardo Lara,791,182,609,Sonoma
3602,Insurance Commissioner,,Dem,Ricardo Lara,848,217,631,Sonoma
3603,Insurance Commissioner,,Dem,Ricardo Lara,812,225,587,Sonoma
3605,Insurance Commissioner,,Dem,Ricardo Lara,421,117,304,Sonoma
3609,Insurance Commissioner,,Dem,Ricardo Lara,801,163,638,Sonoma
3611,Insurance Commissioner,,Dem,Ricardo Lara,639,147,492,Sonoma
3614,Insurance Commissioner,,Dem,Ricardo Lara,766,143,623,Sonoma
3616,Insurance Commissioner,,Dem,Ricardo Lara,660,155,505,Sonoma
3618,Insurance Commissioner,,Dem,Ricardo Lara,736,162,574,Sonoma
3621,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
3622,Insurance Commissioner,,Dem,Ricardo Lara,128,0,128,Sonoma
4005,Insurance Commissioner,,Dem,Ricardo Lara,42,0,42,Sonoma
4009,Insurance Commissioner,,Dem,Ricardo Lara,77,0,77,Sonoma
4012,Insurance Commissioner,,Dem,Ricardo Lara,10,0,10,Sonoma
4013,Insurance Commissioner,,Dem,Ricardo Lara,40,0,40,Sonoma
4015,Insurance Commissioner,,Dem,Ricardo Lara,83,15,68,Sonoma
4017,Insurance Commissioner,,Dem,Ricardo Lara,21,0,21,Sonoma
4018,Insurance Commissioner,,Dem,Ricardo Lara,3,0,3,Sonoma
4019,Insurance Commissioner,,Dem,Ricardo Lara,2,0,2,Sonoma
4021,Insurance Commissioner,,Dem,Ricardo Lara,52,0,52,Sonoma
4027,Insurance Commissioner,,Dem,Ricardo Lara,56,0,56,Sonoma
4030,Insurance Commissioner,,Dem,Ricardo Lara,2,0,2,Sonoma
4037,Insurance Commissioner,,Dem,Ricardo Lara,24,0,24,Sonoma
4039,Insurance Commissioner,,Dem,Ricardo Lara,14,0,14,Sonoma
4051,Insurance Commissioner,,Dem,Ricardo Lara,89,0,89,Sonoma
4052,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
4054,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
4064,Insurance Commissioner,,Dem,Ricardo Lara,17,0,17,Sonoma
4065,Insurance Commissioner,,Dem,Ricardo Lara,2,0,2,Sonoma
4066,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
4067,Insurance Commissioner,,Dem,Ricardo Lara,19,0,19,Sonoma
4070,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
4072,Insurance Commissioner,,Dem,Ricardo Lara,2,0,2,Sonoma
4073,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
4074,Insurance Commissioner,,Dem,Ricardo Lara,75,0,75,Sonoma
4101,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
4102,Insurance Commissioner,,Dem,Ricardo Lara,20,0,20,Sonoma
4103,Insurance Commissioner,,Dem,Ricardo Lara,526,110,416,Sonoma
4104,Insurance Commissioner,,Dem,Ricardo Lara,65,0,65,Sonoma
4106,Insurance Commissioner,,Dem,Ricardo Lara,32,0,32,Sonoma
4110,Insurance Commissioner,,Dem,Ricardo Lara,744,130,614,Sonoma
4113,Insurance Commissioner,,Dem,Ricardo Lara,32,0,32,Sonoma
4127,Insurance Commissioner,,Dem,Ricardo Lara,567,115,452,Sonoma
4128,Insurance Commissioner,,Dem,Ricardo Lara,28,0,28,Sonoma
4129,Insurance Commissioner,,Dem,Ricardo Lara,21,0,21,Sonoma
4201,Insurance Commissioner,,Dem,Ricardo Lara,761,168,593,Sonoma
4203,Insurance Commissioner,,Dem,Ricardo Lara,415,126,289,Sonoma
4204,Insurance Commissioner,,Dem,Ricardo Lara,673,128,545,Sonoma
4401,Insurance Commissioner,,Dem,Ricardo Lara,643,148,495,Sonoma
4402,Insurance Commissioner,,Dem,Ricardo Lara,909,221,688,Sonoma
4406,Insurance Commissioner,,Dem,Ricardo Lara,617,156,461,Sonoma
4407,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
4902,Insurance Commissioner,,Dem,Ricardo Lara,697,162,535,Sonoma
4903,Insurance Commissioner,,Dem,Ricardo Lara,521,101,420,Sonoma
4904,Insurance Commissioner,,Dem,Ricardo Lara,538,103,435,Sonoma
4905,Insurance Commissioner,,Dem,Ricardo Lara,61,0,61,Sonoma
4906,Insurance Commissioner,,Dem,Ricardo Lara,746,121,625,Sonoma
4907,Insurance Commissioner,,Dem,Ricardo Lara,769,167,602,Sonoma
4908,Insurance Commissioner,,Dem,Ricardo Lara,884,174,710,Sonoma
5002,Insurance Commissioner,,Dem,Ricardo Lara,88,0,88,Sonoma
5005,Insurance Commissioner,,Dem,Ricardo Lara,98,0,98,Sonoma
5007,Insurance Commissioner,,Dem,Ricardo Lara,22,0,22,Sonoma
5009,Insurance Commissioner,,Dem,Ricardo Lara,8,0,8,Sonoma
5012,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
5013,Insurance Commissioner,,Dem,Ricardo Lara,3,0,3,Sonoma
5015,Insurance Commissioner,,Dem,Ricardo Lara,42,0,42,Sonoma
5017,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
5019,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
5024,Insurance Commissioner,,Dem,Ricardo Lara,3,0,3,Sonoma
5025,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
5029,Insurance Commissioner,,Dem,Ricardo Lara,33,0,33,Sonoma
5031,Insurance Commissioner,,Dem,Ricardo Lara,260,58,202,Sonoma
5033,Insurance Commissioner,,Dem,Ricardo Lara,22,0,22,Sonoma
5037,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
5038,Insurance Commissioner,,Dem,Ricardo Lara,3,0,3,Sonoma
5039,Insurance Commissioner,,Dem,Ricardo Lara,3,0,3,Sonoma
5040,Insurance Commissioner,,Dem,Ricardo Lara,4,0,4,Sonoma
5043,Insurance Commissioner,,Dem,Ricardo Lara,34,0,34,Sonoma
5046,Insurance Commissioner,,Dem,Ricardo Lara,82,0,82,Sonoma
5048,Insurance Commissioner,,Dem,Ricardo Lara,64,0,64,Sonoma
5050,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
5052,Insurance Commissioner,,Dem,Ricardo Lara,84,0,84,Sonoma
5054,Insurance Commissioner,,Dem,Ricardo Lara,2,0,2,Sonoma
5056,Insurance Commissioner,,Dem,Ricardo Lara,100,0,100,Sonoma
5057,Insurance Commissioner,,Dem,Ricardo Lara,47,0,47,Sonoma
5058,Insurance Commissioner,,Dem,Ricardo Lara,38,0,38,Sonoma
5059,Insurance Commissioner,,Dem,Ricardo Lara,9,0,9,Sonoma
5060,Insurance Commissioner,,Dem,Ricardo Lara,32,0,32,Sonoma
5062,Insurance Commissioner,,Dem,Ricardo Lara,61,0,61,Sonoma
5063,Insurance Commissioner,,Dem,Ricardo Lara,112,0,112,Sonoma
5064,Insurance Commissioner,,Dem,Ricardo Lara,95,0,95,Sonoma
5065,Insurance Commissioner,,Dem,Ricardo Lara,14,0,14,Sonoma
5067,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
5068,Insurance Commissioner,,Dem,Ricardo Lara,4,0,4,Sonoma
5069,Insurance Commissioner,,Dem,Ricardo Lara,49,0,49,Sonoma
5070,Insurance Commissioner,,Dem,Ricardo Lara,14,0,14,Sonoma
5071,Insurance Commissioner,,Dem,Ricardo Lara,7,0,7,Sonoma
5074,Insurance Commissioner,,Dem,Ricardo Lara,1,0,1,Sonoma
5075,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
5076,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
5077,Insurance Commissioner,,Dem,Ricardo Lara,165,33,132,Sonoma
5101,Insurance Commissioner,,Dem,Ricardo Lara,395,89,306,Sonoma
5104,Insurance Commissioner,,Dem,Ricardo Lara,831,185,646,Sonoma
5107,Insurance Commissioner,,Dem,Ricardo Lara,9,0,9,Sonoma
5108,Insurance Commissioner,,Dem,Ricardo Lara,37,0,37,Sonoma
5110,Insurance Commissioner,,Dem,Ricardo Lara,37,0,37,Sonoma
5114,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
5115,Insurance Commissioner,,Dem,Ricardo Lara,384,98,286,Sonoma
5116,Insurance Commissioner,,Dem,Ricardo Lara,123,0,123,Sonoma
5117,Insurance Commissioner,,Dem,Ricardo Lara,36,0,36,Sonoma
5118,Insurance Commissioner,,Dem,Ricardo Lara,30,0,30,Sonoma
5121,Insurance Commissioner,,Dem,Ricardo Lara,1,0,1,Sonoma
5122,Insurance Commissioner,,Dem,Ricardo Lara,39,0,39,Sonoma
5124,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
5125,Insurance Commissioner,,Dem,Ricardo Lara,52,0,52,Sonoma
5126,Insurance Commissioner,,Dem,Ricardo Lara,41,0,41,Sonoma
7101,Insurance Commissioner,,Dem,Ricardo Lara,78,0,78,Sonoma
7102,Insurance Commissioner,,Dem,Ricardo Lara,108,20,88,Sonoma
7103,Insurance Commissioner,,Dem,Ricardo Lara,13,0,13,Sonoma
7104,Insurance Commissioner,,Dem,Ricardo Lara,216,48,168,Sonoma
7105,Insurance Commissioner,,Dem,Ricardo Lara,24,0,24,Sonoma
7106,Insurance Commissioner,,Dem,Ricardo Lara,2,0,2,Sonoma
7107,Insurance Commissioner,,Dem,Ricardo Lara,3,0,3,Sonoma
7108,Insurance Commissioner,,Dem,Ricardo Lara,69,0,69,Sonoma
7109,Insurance Commissioner,,Dem,Ricardo Lara,82,0,82,Sonoma
7110,Insurance Commissioner,,Dem,Ricardo Lara,4,0,4,Sonoma
7111,Insurance Commissioner,,Dem,Ricardo Lara,52,0,52,Sonoma
7112,Insurance Commissioner,,Dem,Ricardo Lara,295,63,232,Sonoma
7113,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7114,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7115,Insurance Commissioner,,Dem,Ricardo Lara,12,0,12,Sonoma
7116,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7117,Insurance Commissioner,,Dem,Ricardo Lara,35,0,35,Sonoma
7118,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7119,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7120,Insurance Commissioner,,Dem,Ricardo Lara,519,141,378,Sonoma
7121,Insurance Commissioner,,Dem,Ricardo Lara,4,0,4,Sonoma
7122,Insurance Commissioner,,Dem,Ricardo Lara,24,0,24,Sonoma
7123,Insurance Commissioner,,Dem,Ricardo Lara,134,32,102,Sonoma
7124,Insurance Commissioner,,Dem,Ricardo Lara,22,0,22,Sonoma
7125,Insurance Commissioner,,Dem,Ricardo Lara,16,0,16,Sonoma
7126,Insurance Commissioner,,Dem,Ricardo Lara,9,0,9,Sonoma
7127,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7128,Insurance Commissioner,,Dem,Ricardo Lara,30,0,30,Sonoma
7129,Insurance Commissioner,,Dem,Ricardo Lara,30,0,30,Sonoma
7130,Insurance Commissioner,,Dem,Ricardo Lara,68,0,68,Sonoma
7131,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7132,Insurance Commissioner,,Dem,Ricardo Lara,17,0,17,Sonoma
7133,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7134,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7135,Insurance Commissioner,,Dem,Ricardo Lara,161,33,128,Sonoma
7136,Insurance Commissioner,,Dem,Ricardo Lara,135,20,115,Sonoma
7137,Insurance Commissioner,,Dem,Ricardo Lara,1121,296,825,Sonoma
7138,Insurance Commissioner,,Dem,Ricardo Lara,700,181,519,Sonoma
7139,Insurance Commissioner,,Dem,Ricardo Lara,5,0,5,Sonoma
7140,Insurance Commissioner,,Dem,Ricardo Lara,44,0,44,Sonoma
7141,Insurance Commissioner,,Dem,Ricardo Lara,805,189,616,Sonoma
7142,Insurance Commissioner,,Dem,Ricardo Lara,871,251,620,Sonoma
7143,Insurance Commissioner,,Dem,Ricardo Lara,654,84,570,Sonoma
7144,Insurance Commissioner,,Dem,Ricardo Lara,98,0,98,Sonoma
7145,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7146,Insurance Commissioner,,Dem,Ricardo Lara,6,0,6,Sonoma
7147,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7148,Insurance Commissioner,,Dem,Ricardo Lara,395,95,300,Sonoma
7149,Insurance Commissioner,,Dem,Ricardo Lara,162,52,110,Sonoma
7150,Insurance Commissioner,,Dem,Ricardo Lara,1,0,1,Sonoma
7151,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7152,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7153,Insurance Commissioner,,Dem,Ricardo Lara,152,27,125,Sonoma
7154,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7155,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7156,Insurance Commissioner,,Dem,Ricardo Lara,210,33,177,Sonoma
7157,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7158,Insurance Commissioner,,Dem,Ricardo Lara,19,0,19,Sonoma
7159,Insurance Commissioner,,Dem,Ricardo Lara,31,0,31,Sonoma
7160,Insurance Commissioner,,Dem,Ricardo Lara,102,12,90,Sonoma
7161,Insurance Commissioner,,Dem,Ricardo Lara,61,0,61,Sonoma
7162,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7163,Insurance Commissioner,,Dem,Ricardo Lara,1,0,1,Sonoma
7164,Insurance Commissioner,,Dem,Ricardo Lara,3,0,3,Sonoma
7165,Insurance Commissioner,,Dem,Ricardo Lara,4,0,4,Sonoma
7166,Insurance Commissioner,,Dem,Ricardo Lara,1,0,1,Sonoma
7167,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7168,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7169,Insurance Commissioner,,Dem,Ricardo Lara,46,0,46,Sonoma
7170,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7171,Insurance Commissioner,,Dem,Ricardo Lara,1081,219,862,Sonoma
7172,Insurance Commissioner,,Dem,Ricardo Lara,79,0,79,Sonoma
7173,Insurance Commissioner,,Dem,Ricardo Lara,265,74,191,Sonoma
7174,Insurance Commissioner,,Dem,Ricardo Lara,468,60,408,Sonoma
7175,Insurance Commissioner,,Dem,Ricardo Lara,725,177,548,Sonoma
7176,Insurance Commissioner,,Dem,Ricardo Lara,550,118,432,Sonoma
7177,Insurance Commissioner,,Dem,Ricardo Lara,100,0,100,Sonoma
7178,Insurance Commissioner,,Dem,Ricardo Lara,735,137,598,Sonoma
7179,Insurance Commissioner,,Dem,Ricardo Lara,866,189,677,Sonoma
7180,Insurance Commissioner,,Dem,Ricardo Lara,119,0,119,Sonoma
7181,Insurance Commissioner,,Dem,Ricardo Lara,7,0,7,Sonoma
7182,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7183,Insurance Commissioner,,Dem,Ricardo Lara,969,76,893,Sonoma
7184,Insurance Commissioner,,Dem,Ricardo Lara,644,136,508,Sonoma
7185,Insurance Commissioner,,Dem,Ricardo Lara,685,128,557,Sonoma
7186,Insurance Commissioner,,Dem,Ricardo Lara,1008,188,820,Sonoma
7187,Insurance Commissioner,,Dem,Ricardo Lara,817,143,674,Sonoma
7188,Insurance Commissioner,,Dem,Ricardo Lara,490,77,413,Sonoma
7189,Insurance Commissioner,,Dem,Ricardo Lara,40,0,40,Sonoma
7190,Insurance Commissioner,,Dem,Ricardo Lara,8,0,8,Sonoma
7191,Insurance Commissioner,,Dem,Ricardo Lara,13,0,13,Sonoma
7192,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7201,Insurance Commissioner,,Dem,Ricardo Lara,58,0,58,Sonoma
7202,Insurance Commissioner,,Dem,Ricardo Lara,3,0,3,Sonoma
7203,Insurance Commissioner,,Dem,Ricardo Lara,834,195,639,Sonoma
7204,Insurance Commissioner,,Dem,Ricardo Lara,32,0,32,Sonoma
7205,Insurance Commissioner,,Dem,Ricardo Lara,18,0,18,Sonoma
7206,Insurance Commissioner,,Dem,Ricardo Lara,57,0,57,Sonoma
7207,Insurance Commissioner,,Dem,Ricardo Lara,803,198,605,Sonoma
7208,Insurance Commissioner,,Dem,Ricardo Lara,1105,307,798,Sonoma
7209,Insurance Commissioner,,Dem,Ricardo Lara,22,0,22,Sonoma
7210,Insurance Commissioner,,Dem,Ricardo Lara,102,24,78,Sonoma
7211,Insurance Commissioner,,Dem,Ricardo Lara,31,0,31,Sonoma
7212,Insurance Commissioner,,Dem,Ricardo Lara,10,0,10,Sonoma
7213,Insurance Commissioner,,Dem,Ricardo Lara,450,80,370,Sonoma
7214,Insurance Commissioner,,Dem,Ricardo Lara,81,0,81,Sonoma
7215,Insurance Commissioner,,Dem,Ricardo Lara,534,114,420,Sonoma
7216,Insurance Commissioner,,Dem,Ricardo Lara,366,88,278,Sonoma
7217,Insurance Commissioner,,Dem,Ricardo Lara,1,0,1,Sonoma
7218,Insurance Commissioner,,Dem,Ricardo Lara,82,0,82,Sonoma
7219,Insurance Commissioner,,Dem,Ricardo Lara,21,0,21,Sonoma
7220,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7221,Insurance Commissioner,,Dem,Ricardo Lara,7,0,7,Sonoma
7222,Insurance Commissioner,,Dem,Ricardo Lara,7,0,7,Sonoma
7223,Insurance Commissioner,,Dem,Ricardo Lara,2,0,2,Sonoma
7224,Insurance Commissioner,,Dem,Ricardo Lara,2,0,2,Sonoma
7225,Insurance Commissioner,,Dem,Ricardo Lara,343,89,254,Sonoma
7226,Insurance Commissioner,,Dem,Ricardo Lara,316,64,252,Sonoma
7227,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7228,Insurance Commissioner,,Dem,Ricardo Lara,357,64,293,Sonoma
7229,Insurance Commissioner,,Dem,Ricardo Lara,685,145,540,Sonoma
7230,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7231,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7232,Insurance Commissioner,,Dem,Ricardo Lara,6,0,6,Sonoma
7233,Insurance Commissioner,,Dem,Ricardo Lara,60,0,60,Sonoma
7234,Insurance Commissioner,,Dem,Ricardo Lara,1,0,1,Sonoma
7235,Insurance Commissioner,,Dem,Ricardo Lara,83,0,83,Sonoma
7236,Insurance Commissioner,,Dem,Ricardo Lara,266,58,208,Sonoma
7237,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7238,Insurance Commissioner,,Dem,Ricardo Lara,2,0,2,Sonoma
7239,Insurance Commissioner,,Dem,Ricardo Lara,1,0,1,Sonoma
7240,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7241,Insurance Commissioner,,Dem,Ricardo Lara,22,0,22,Sonoma
7242,Insurance Commissioner,,Dem,Ricardo Lara,112,0,112,Sonoma
7243,Insurance Commissioner,,Dem,Ricardo Lara,18,0,18,Sonoma
7244,Insurance Commissioner,,Dem,Ricardo Lara,3,0,3,Sonoma
7245,Insurance Commissioner,,Dem,Ricardo Lara,44,0,44,Sonoma
7246,Insurance Commissioner,,Dem,Ricardo Lara,13,0,13,Sonoma
7247,Insurance Commissioner,,Dem,Ricardo Lara,20,0,20,Sonoma
7248,Insurance Commissioner,,Dem,Ricardo Lara,494,127,367,Sonoma
7249,Insurance Commissioner,,Dem,Ricardo Lara,570,119,451,Sonoma
7250,Insurance Commissioner,,Dem,Ricardo Lara,1070,242,828,Sonoma
7251,Insurance Commissioner,,Dem,Ricardo Lara,1030,261,769,Sonoma
7252,Insurance Commissioner,,Dem,Ricardo Lara,913,197,716,Sonoma
7253,Insurance Commissioner,,Dem,Ricardo Lara,292,56,236,Sonoma
7254,Insurance Commissioner,,Dem,Ricardo Lara,650,177,473,Sonoma
7301,Insurance Commissioner,,Dem,Ricardo Lara,0,0,0,Sonoma
7302,Insurance Commissioner,,Dem,Ricardo Lara,47,0,47,Sonoma
7303,Insurance Commissioner,,Dem,Ricardo Lara,71,0,71,Sonoma
7304,Insurance Commissioner,,Dem,Ricardo Lara,13,0,13,Sonoma
