county,precinct,office,district,party,candidate,votes,early voting,election day,mail
Tuolumne,999205,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999206,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999207,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999208,President,,LIBERTARIAN,ADAM KOKESH (LIB),1,0,1,0
Tuolumne,999301,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999302,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999303,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999304,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999305,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999306,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999307,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999308,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999309,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999401,President,,LIBERTARIAN,ADAM KOKESH (LIB),1,1,0,1
Tuolumne,999402,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999403,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999404,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999405,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999406,President,,LIBERTARIAN,ADAM KOKESH (LIB),1,1,0,1
Tuolumne,999407,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999408,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999409,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999410,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999411,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999412,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999413,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999414,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999415,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999501,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999502,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999503,President,,LIBERTARIAN,ADAM KOKESH (LIB),1,1,0,1
Tuolumne,100003,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,100004,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,101006,President,,LIBERTARIAN,VERMIN SUPREME (LIB),1,1,0,1
Tuolumne,101007,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,101008,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,101009,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,200010,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,200012,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,200015,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,200016,President,,LIBERTARIAN,VERMIN SUPREME (LIB),1,1,0,0
Tuolumne,200017,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,300018,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,300021,President,,LIBERTARIAN,VERMIN SUPREME (LIB),1,1,0,0
Tuolumne,300022,President,,LIBERTARIAN,VERMIN SUPREME (LIB),1,1,0,1
Tuolumne,300024,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,300025,President,,LIBERTARIAN,VERMIN SUPREME (LIB),1,0,1,0
Tuolumne,400028,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,400029,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,400030,President,,LIBERTARIAN,VERMIN SUPREME (LIB),1,0,1,0
Tuolumne,400032,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,400034,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,400035,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,500037,President,,LIBERTARIAN,VERMIN SUPREME (LIB),1,1,0,1
Tuolumne,500038,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,500041,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,500042,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,500043,President,,LIBERTARIAN,VERMIN SUPREME (LIB),1,1,0,1
Tuolumne,999101,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999102,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999103,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999104,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999105,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999106,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999107,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999108,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999109,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999117,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999118,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999201,President,,LIBERTARIAN,VERMIN SUPREME (LIB),1,1,0,1
Tuolumne,999202,President,,LIBERTARIAN,VERMIN SUPREME (LIB),1,1,0,1
Tuolumne,999203,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999204,President,,LIBERTARIAN,VERMIN SUPREME (LIB),2,0,2,0
Tuolumne,999205,President,,LIBERTARIAN,VERMIN SUPREME (LIB),1,1,0,1
Tuolumne,999206,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999207,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999208,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999301,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999302,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999303,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999304,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999305,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999306,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999307,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999308,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999309,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999401,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999402,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999403,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999404,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999405,President,,LIBERTARIAN,VERMIN SUPREME (LIB),1,1,0,1
Tuolumne,999406,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999407,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999408,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999409,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999410,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999411,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999412,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999413,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999414,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999415,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999501,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999502,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,999503,President,,LIBERTARIAN,VERMIN SUPREME (LIB),0,0,0,0
Tuolumne,100003,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,100004,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,101006,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,101007,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,101008,President,,LIBERTARIAN,JO JORGENSEN (LIB),1,1,0,1
Tuolumne,101009,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,200010,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,200012,President,,LIBERTARIAN,JO JORGENSEN (LIB),2,2,0,2
Tuolumne,200015,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,200016,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,200017,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,300018,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,300021,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,300022,President,,LIBERTARIAN,JO JORGENSEN (LIB),2,1,1,1
Tuolumne,300024,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,300025,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,400028,President,,LIBERTARIAN,JO JORGENSEN (LIB),1,1,0,1
Tuolumne,400029,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,400030,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,400032,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,400034,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,400035,President,,LIBERTARIAN,JO JORGENSEN (LIB),1,1,0,0
Tuolumne,500037,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,500038,President,,LIBERTARIAN,JO JORGENSEN (LIB),1,1,0,1
Tuolumne,500041,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,500042,President,,LIBERTARIAN,JO JORGENSEN (LIB),1,1,0,1
Tuolumne,500043,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999101,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999102,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999103,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999104,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999105,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999106,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999107,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999108,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999109,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999117,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999118,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999201,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999202,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999203,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999204,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999205,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999206,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999207,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999208,President,,LIBERTARIAN,JO JORGENSEN (LIB),1,1,0,1
Tuolumne,999301,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999302,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999303,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999304,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999305,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999306,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999307,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999308,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999309,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999401,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999402,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999403,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999404,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999405,President,,LIBERTARIAN,JO JORGENSEN (LIB),1,1,0,1
Tuolumne,999406,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999407,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999408,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999409,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999410,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999411,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999412,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999413,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999414,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999415,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999501,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999502,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,999503,President,,LIBERTARIAN,JO JORGENSEN (LIB),0,0,0,0
Tuolumne,100003,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,100004,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,101006,President,,LIBERTARIAN,DAN BEHRMAN (LIB),1,1,0,1
Tuolumne,101007,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,101008,President,,LIBERTARIAN,DAN BEHRMAN (LIB),1,0,1,0
Tuolumne,101009,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,200010,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,200012,President,,LIBERTARIAN,DAN BEHRMAN (LIB),1,1,0,1
Tuolumne,200015,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,200016,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,200017,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,300018,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,300021,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,300022,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,300024,President,,LIBERTARIAN,DAN BEHRMAN (LIB),1,1,0,1
Tuolumne,300025,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,400028,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,400029,President,,LIBERTARIAN,DAN BEHRMAN (LIB),1,1,0,1
Tuolumne,400030,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,400032,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,400034,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,400035,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,500037,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,500038,President,,LIBERTARIAN,DAN BEHRMAN (LIB),1,1,0,1
Tuolumne,500041,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,500042,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,500043,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999101,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999102,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999103,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999104,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999105,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999106,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999107,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999108,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999109,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999117,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999118,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999201,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999202,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999203,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999204,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999205,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999206,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999207,President,,LIBERTARIAN,DAN BEHRMAN (LIB),1,1,0,1
Tuolumne,999208,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999301,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999302,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999303,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999304,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999305,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999306,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999307,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999308,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999309,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999401,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999402,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999403,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999404,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999405,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999406,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999407,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999408,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999409,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999410,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999411,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999412,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999413,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999414,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999415,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999501,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,999502,President,,LIBERTARIAN,DAN BEHRMAN (LIB),1,1,0,1
Tuolumne,999503,President,,LIBERTARIAN,DAN BEHRMAN (LIB),0,0,0,0
Tuolumne,100003,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,100004,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,101006,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,101007,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,101008,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,101009,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,200010,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,200012,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),1,0,1,0
Tuolumne,200015,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,200016,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,200017,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,300018,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,300021,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,300022,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,300024,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,300025,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,400028,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,400029,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,400030,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,400032,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,400034,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,400035,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,500037,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,500038,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,500041,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),1,1,0,1
Tuolumne,500042,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,500043,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999101,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999102,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999103,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999104,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999105,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999106,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999107,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999108,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999109,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999117,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999118,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999201,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999202,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999203,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999204,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999205,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999206,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999207,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999208,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),1,1,0,1
Tuolumne,999301,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999302,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999303,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999304,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
Tuolumne,999305,President,,LIBERTARIAN,ERIK CHASE GERHARDT (LIB),0,0,0,0
