county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,mail
Imperial,484160MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,484162MB,State House,56,,Times Cast,19,0,0,1,18
Imperial,484162MB,State House,56,,Total Votes,19,0,0,1,18
Imperial,484162MB,State House,56,DEM,EDUARDO GARCIA,8,0,0,0,8
Imperial,484162MB,State House,56,REP,AMERICA FIGUEROA,11,0,0,1,10
Imperial,511131MB,State House,56,,Times Cast,50,0,0,2,48
Imperial,511131MB,State House,56,,Total Votes,48,0,0,2,46
Imperial,511131MB,State House,56,DEM,EDUARDO GARCIA,31,0,0,0,31
Imperial,511131MB,State House,56,REP,AMERICA FIGUEROA,17,0,0,2,15
Imperial,521041MB,State House,56,,Times Cast,269,4,2,23,240
Imperial,521041MB,State House,56,,Total Votes,258,4,2,21,231
Imperial,521041MB,State House,56,DEM,EDUARDO GARCIA,183,2,1,12,168
Imperial,521041MB,State House,56,REP,AMERICA FIGUEROA,75,2,1,9,63
Imperial,521043MB,State House,56,,Times Cast,160,2,2,16,140
Imperial,521043MB,State House,56,,Total Votes,158,2,2,15,139
Imperial,521043MB,State House,56,DEM,EDUARDO GARCIA,119,1,1,11,106
Imperial,521043MB,State House,56,REP,AMERICA FIGUEROA,39,1,1,4,33
Imperial,521044MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,521044MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,521044MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,521044MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,545238MB,State House,56,,Times Cast,101,3,1,0,97
Imperial,545238MB,State House,56,,Total Votes,99,3,0,0,96
Imperial,545238MB,State House,56,DEM,EDUARDO GARCIA,47,1,0,0,46
Imperial,545238MB,State House,56,REP,AMERICA FIGUEROA,52,2,0,0,50
Imperial,547240MB,State House,56,,Times Cast,2,0,0,1,1
Imperial,547240MB,State House,56,,Total Votes,2,0,0,1,1
Imperial,547240MB,State House,56,DEM,EDUARDO GARCIA,2,0,0,1,1
Imperial,547240MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,547265MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,547265MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,547265MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,547265MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,548211MB,State House,56,,Times Cast,23,0,2,2,19
Imperial,548211MB,State House,56,,Total Votes,23,0,2,2,19
Imperial,548211MB,State House,56,DEM,EDUARDO GARCIA,17,0,1,2,14
Imperial,548211MB,State House,56,REP,AMERICA FIGUEROA,6,0,1,0,5
Imperial,548241MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,548241MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,548241MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,548241MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,548265MB,State House,56,,Times Cast,2,0,1,0,1
Imperial,548265MB,State House,56,,Total Votes,2,0,1,0,1
Imperial,548265MB,State House,56,DEM,EDUARDO GARCIA,2,0,1,0,1
Imperial,548265MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,581002MB,State House,56,,Times Cast,1,0,0,0,1
Imperial,581002MB,State House,56,,Total Votes,1,0,0,0,1
Imperial,581002MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,581002MB,State House,56,REP,AMERICA FIGUEROA,1,0,0,0,1
Imperial,581008MB,State House,56,,Times Cast,3,0,0,1,2
Imperial,581008MB,State House,56,,Total Votes,2,0,0,0,2
Imperial,581008MB,State House,56,DEM,EDUARDO GARCIA,2,0,0,0,2
Imperial,581008MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,581125MB,State House,56,,Times Cast,22,0,1,0,21
Imperial,581125MB,State House,56,,Total Votes,20,0,0,0,20
Imperial,581125MB,State House,56,DEM,EDUARDO GARCIA,9,0,0,0,9
Imperial,581125MB,State House,56,REP,AMERICA FIGUEROA,11,0,0,0,11
Imperial,581145MB,State House,56,,Times Cast,1,0,0,0,1
Imperial,581145MB,State House,56,,Total Votes,1,0,0,0,1
Imperial,581145MB,State House,56,DEM,EDUARDO GARCIA,1,0,0,0,1
Imperial,581145MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,581146MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,581146MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,581146MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,581146MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,581147MB,State House,56,,Times Cast,2,0,0,0,2
Imperial,581147MB,State House,56,,Total Votes,1,0,0,0,1
Imperial,581147MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,581147MB,State House,56,REP,AMERICA FIGUEROA,1,0,0,0,1
Imperial,582134MB,State House,56,,Times Cast,10,0,0,0,10
Imperial,582134MB,State House,56,,Total Votes,9,0,0,0,9
Imperial,582134MB,State House,56,DEM,EDUARDO GARCIA,4,0,0,0,4
Imperial,582134MB,State House,56,REP,AMERICA FIGUEROA,5,0,0,0,5
Imperial,582224MB,State House,56,,Times Cast,40,0,5,0,35
Imperial,582224MB,State House,56,,Total Votes,39,0,5,0,34
Imperial,582224MB,State House,56,DEM,EDUARDO GARCIA,24,0,5,0,19
Imperial,582224MB,State House,56,REP,AMERICA FIGUEROA,15,0,0,0,15
Imperial,584004MB,State House,56,,Times Cast,94,1,0,4,89
Imperial,584004MB,State House,56,,Total Votes,94,1,0,4,89
Imperial,584004MB,State House,56,DEM,EDUARDO GARCIA,33,0,0,0,33
Imperial,584004MB,State House,56,REP,AMERICA FIGUEROA,61,1,0,4,56
Imperial,584006MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,584006MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,584006MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,584006MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,584007MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,584007MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,584007MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,584007MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,584014MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,584014MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,584014MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,584014MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,584017MB,State House,56,,Times Cast,57,4,0,0,53
Imperial,584017MB,State House,56,,Total Votes,55,4,0,0,51
Imperial,584017MB,State House,56,DEM,EDUARDO GARCIA,18,2,0,0,16
Imperial,584017MB,State House,56,REP,AMERICA FIGUEROA,37,2,0,0,35
Imperial,584026MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,584026MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,584026MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,584026MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,584051MB,State House,56,,Times Cast,113,1,0,8,104
Imperial,584051MB,State House,56,,Total Votes,112,1,0,8,103
Imperial,584051MB,State House,56,DEM,EDUARDO GARCIA,40,0,0,6,34
Imperial,584051MB,State House,56,REP,AMERICA FIGUEROA,72,1,0,2,69
Imperial,584055MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,584055MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,584055MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,584055MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,585016MB,State House,56,,Times Cast,70,1,1,5,63
Imperial,585016MB,State House,56,,Total Votes,64,1,1,4,58
Imperial,585016MB,State House,56,DEM,EDUARDO GARCIA,19,1,0,0,18
Imperial,585016MB,State House,56,REP,AMERICA FIGUEROA,45,0,1,4,40
Imperial,585019MB,State House,56,,Times Cast,1,0,0,0,1
Imperial,585019MB,State House,56,,Total Votes,1,0,0,0,1
Imperial,585019MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,585019MB,State House,56,REP,AMERICA FIGUEROA,1,0,0,0,1
Imperial,585047MB,State House,56,,Times Cast,14,0,2,0,12
Imperial,585047MB,State House,56,,Total Votes,14,0,2,0,12
Imperial,585047MB,State House,56,DEM,EDUARDO GARCIA,6,0,0,0,6
Imperial,585047MB,State House,56,REP,AMERICA FIGUEROA,8,0,2,0,6
Imperial,585049MB,State House,56,,Times Cast,94,1,1,7,85
Imperial,585049MB,State House,56,,Total Votes,91,1,1,7,82
Imperial,585049MB,State House,56,DEM,EDUARDO GARCIA,50,0,1,2,47
Imperial,585049MB,State House,56,REP,AMERICA FIGUEROA,41,1,0,5,35
Imperial,585050MB,State House,56,,Times Cast,3,0,0,0,3
Imperial,585050MB,State House,56,,Total Votes,2,0,0,0,2
Imperial,585050MB,State House,56,DEM,EDUARDO GARCIA,2,0,0,0,2
Imperial,585050MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,585256MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,585256MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,585256MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,585256MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,585272MB,State House,56,,Times Cast,4,0,0,0,4
Imperial,585272MB,State House,56,,Total Votes,4,0,0,0,4
Imperial,585272MB,State House,56,DEM,EDUARDO GARCIA,2,0,0,0,2
Imperial,585272MB,State House,56,REP,AMERICA FIGUEROA,2,0,0,0,2
Imperial,586005MB,State House,56,,Times Cast,74,0,0,10,64
Imperial,586005MB,State House,56,,Total Votes,73,0,0,10,63
Imperial,586005MB,State House,56,DEM,EDUARDO GARCIA,31,0,0,1,30
Imperial,586005MB,State House,56,REP,AMERICA FIGUEROA,42,0,0,9,33
Imperial,586032MB,State House,56,,Times Cast,26,0,0,0,26
Imperial,586032MB,State House,56,,Total Votes,26,0,0,0,26
Imperial,586032MB,State House,56,DEM,EDUARDO GARCIA,4,0,0,0,4
Imperial,586032MB,State House,56,REP,AMERICA FIGUEROA,22,0,0,0,22
Imperial,586037MB,State House,56,,Times Cast,61,1,1,0,59
Imperial,586037MB,State House,56,,Total Votes,59,1,1,0,57
Imperial,586037MB,State House,56,DEM,EDUARDO GARCIA,20,1,0,0,19
Imperial,586037MB,State House,56,REP,AMERICA FIGUEROA,39,0,1,0,38
Imperial,586065MB,State House,56,,Times Cast,2,0,0,0,2
Imperial,586065MB,State House,56,,Total Votes,2,0,0,0,2
Imperial,586065MB,State House,56,DEM,EDUARDO GARCIA,1,0,0,0,1
Imperial,586065MB,State House,56,REP,AMERICA FIGUEROA,1,0,0,0,1
Imperial,586066MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,586066MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,586066MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,586066MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,586201MB,State House,56,,Times Cast,6,0,0,0,6
Imperial,586201MB,State House,56,,Total Votes,6,0,0,0,6
Imperial,586201MB,State House,56,DEM,EDUARDO GARCIA,4,0,0,0,4
Imperial,586201MB,State House,56,REP,AMERICA FIGUEROA,2,0,0,0,2
Imperial,586213MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,586213MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,586213MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,586213MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,586248MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,586248MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,586248MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,586248MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,586249MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,586249MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,586249MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,586249MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,587234MB,State House,56,,Times Cast,21,0,0,0,21
Imperial,587234MB,State House,56,,Total Votes,21,0,0,0,21
Imperial,587234MB,State House,56,DEM,EDUARDO GARCIA,8,0,0,0,8
Imperial,587234MB,State House,56,REP,AMERICA FIGUEROA,13,0,0,0,13
Imperial,587235MB,State House,56,,Times Cast,74,1,1,0,72
Imperial,587235MB,State House,56,,Total Votes,72,1,1,0,70
Imperial,587235MB,State House,56,DEM,EDUARDO GARCIA,31,0,0,0,31
Imperial,587235MB,State House,56,REP,AMERICA FIGUEROA,41,1,1,0,39
Imperial,588208MB,State House,56,,Times Cast,2,0,0,2,0
Imperial,588208MB,State House,56,,Total Votes,2,0,0,2,0
Imperial,588208MB,State House,56,DEM,EDUARDO GARCIA,1,0,0,1,0
Imperial,588208MB,State House,56,REP,AMERICA FIGUEROA,1,0,0,1,0
Imperial,588215MB,State House,56,,Times Cast,79,0,5,5,69
Imperial,588215MB,State House,56,,Total Votes,76,0,5,4,67
Imperial,588215MB,State House,56,DEM,EDUARDO GARCIA,50,0,4,3,43
Imperial,588215MB,State House,56,REP,AMERICA FIGUEROA,26,0,1,1,24
Imperial,588252MB,State House,56,,Times Cast,7,0,0,0,7
Imperial,588252MB,State House,56,,Total Votes,7,0,0,0,7
Imperial,588252MB,State House,56,DEM,EDUARDO GARCIA,3,0,0,0,3
Imperial,588252MB,State House,56,REP,AMERICA FIGUEROA,4,0,0,0,4
Imperial,588257MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,588257MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,588257MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,588257MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,588258MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,588258MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,588258MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,588258MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,588259MB,State House,56,,Times Cast,4,0,0,0,4
Imperial,588259MB,State House,56,,Total Votes,3,0,0,0,3
Imperial,588259MB,State House,56,DEM,EDUARDO GARCIA,1,0,0,0,1
Imperial,588259MB,State House,56,REP,AMERICA FIGUEROA,2,0,0,0,2
Imperial,588261MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,588261MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,588261MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,588261MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,588262MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,588262MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,588262MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,588262MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,588264MB,State House,56,,Times Cast,0,0,0,0,0
Imperial,588264MB,State House,56,,Total Votes,0,0,0,0,0
Imperial,588264MB,State House,56,DEM,EDUARDO GARCIA,0,0,0,0,0
Imperial,588264MB,State House,56,REP,AMERICA FIGUEROA,0,0,0,0,0
Imperial,588270MB,State House,56,,Times Cast,130,0,10,10,110
Imperial,588270MB,State House,56,,Total Votes,127,0,10,9,108
Imperial,588270MB,State House,56,DEM,EDUARDO GARCIA,81,0,3,8,70
Imperial,588270MB,State House,56,REP,AMERICA FIGUEROA,46,0,7,1,38
Imperial,121004,Registered Voters,,,,1189,,,,
Imperial,121005,Registered Voters,,,,1867,,,,
Imperial,121006,Registered Voters,,,,1640,,,,
Imperial,121009MB,Registered Voters,,,,279,,,,
Imperial,121010,Registered Voters,,,,1251,,,,
Imperial,121012,Registered Voters,,,,835,,,,
Imperial,121014,Registered Voters,,,,2273,,,,
Imperial,121015MB,Registered Voters,,,,276,,,,
Imperial,121016,Registered Voters,,,,1439,,,,
Imperial,121017,Registered Voters,,,,1454,,,,
Imperial,121018,Registered Voters,,,,1647,,,,
Imperial,121019,Registered Voters,,,,1306,,,,
Imperial,121020,Registered Voters,,,,2267,,,,
Imperial,121021MB,Registered Voters,,,,84,,,,
Imperial,121022MB,Registered Voters,,,,0,,,,
Imperial,181001MB,Registered Voters,,,,36,,,,
Imperial,181002MB,Registered Voters,,,,114,,,,
Imperial,181066MB,Registered Voters,,,,32,,,,
Imperial,184003MB,Registered Voters,,,,28,,,,
Imperial,186005MB,Registered Voters,,,,160,,,,
Imperial,186006MB,Registered Voters,,,,46,,,,
Imperial,186007MB,Registered Voters,,,,31,,,,
Imperial,186067MB,Registered Voters,,,,0,,,,
Imperial,245205,Registered Voters,,,,2001,,,,
Imperial,245214,Registered Voters,,,,1933,,,,
Imperial,245215,Registered Voters,,,,1104,,,,
Imperial,245217,Registered Voters,,,,515,,,,
Imperial,245220,Registered Voters,,,,1278,,,,
Imperial,245224,Registered Voters,,,,1585,,,,
Imperial,245225MB,Registered Voters,,,,301,,,,
Imperial,245226,Registered Voters,,,,1726,,,,
Imperial,245228,Registered Voters,,,,846,,,,
Imperial,247229,Registered Voters,,,,847,,,,
Imperial,247234,Registered Voters,,,,1305,,,,
Imperial,281011MB,Registered Voters,,,,18,,,,
Imperial,281045MB,Registered Voters,,,,20,,,,
Imperial,384226MB,Registered Voters,,,,0,,,,
Imperial,285001MB,Registered Voters,,,,51,,,,
Imperial,285002MB,Registered Voters,,,,0,,,,
Imperial,285004MB,Registered Voters,,,,18,,,,
Imperial,285006MB,Registered Voters,,,,0,,,,
Imperial,285007MB,Registered Voters,,,,0,,,,
Imperial,285033MB,Registered Voters,,,,149,,,,
Imperial,285042MB,Registered Voters,,,,0,,,,
Imperial,285246MB,Registered Voters,,,,0,,,,
Imperial,286210MB,Registered Voters,,,,0,,,,
Imperial,286212MB,Registered Voters,,,,5,,,,
Imperial,286213,Registered Voters,,,,1261,,,,
Imperial,286232,Registered Voters,,,,1708,,,,
Imperial,286238MB,Registered Voters,,,,0,,,,
Imperial,286244MB,Registered Voters,,,,327,,,,
Imperial,286245MB,Registered Voters,,,,0,,,,
Imperial,286247MB,Registered Voters,,,,0,,,,
Imperial,287205MB,Registered Voters,,,,0,,,,
Imperial,287208MB,Registered Voters,,,,109,,,,
Imperial,287209MB,Registered Voters,,,,23,,,,
Imperial,287239MB,Registered Voters,,,,73,,,,
Imperial,287240MB,Registered Voters,,,,40,,,,
Imperial,287241MB,Registered Voters,,,,132,,,,
Imperial,287243MB,Registered Voters,,,,0,,,,
Imperial,287248MB,Registered Voters,,,,0,,,,
Imperial,287249MB,Registered Voters,,,,0,,,,
Imperial,289203MB,Registered Voters,,,,142,,,,
Imperial,345201,Registered Voters,,,,1001,,,,
Imperial,345202,Registered Voters,,,,1299,,,,
Imperial,345203,Registered Voters,,,,1839,,,,
Imperial,345223,Registered Voters,,,,1444,,,,
Imperial,365018,Registered Voters,,,,1478,,,,
Imperial,365020,Registered Voters,,,,2196,,,,
Imperial,365021,Registered Voters,,,,3652,,,,
Imperial,365027,Registered Voters,,,,2116,,,,
Imperial,365229MB,Registered Voters,,,,947,,,,
Imperial,381116MB,Registered Voters,,,,12,,,,
Imperial,384122MB,Registered Voters,,,,0,,,,
Imperial,384130MB,Registered Voters,,,,0,,,,
Imperial,384131MB,Registered Voters,,,,0,,,,
Imperial,384132MB,Registered Voters,,,,0,,,,
Imperial,384133MB,Registered Voters,,,,0,,,,
Imperial,384134MB,Registered Voters,,,,0,,,,
Imperial,384135MB,Registered Voters,,,,0,,,,
Imperial,384137MB,Registered Voters,,,,0,,,,
Imperial,384138MB,Registered Voters,,,,0,,,,
Imperial,385005MB,Registered Voters,,,,15,,,,
Imperial,385009MB,Registered Voters,,,,30,,,,
Imperial,385011MB,Registered Voters,,,,2,,,,
Imperial,385014,Registered Voters,,,,971,,,,
Imperial,385015MB,Registered Voters,,,,35,,,,
Imperial,385017MB,Registered Voters,,,,47,,,,
Imperial,385024MB,Registered Voters,,,,41,,,,
Imperial,385036MB,Registered Voters,,,,3,,,,
Imperial,385046MB,Registered Voters,,,,35,,,,
Imperial,385047MB,Registered Voters,,,,0,,,,
Imperial,385048MB,Registered Voters,,,,0,,,,
Imperial,385049MB,Registered Voters,,,,0,,,,
Imperial,385050MB,Registered Voters,,,,0,,,,
Imperial,387206MB,Registered Voters,,,,164,,,,
Imperial,387210MB,Registered Voters,,,,66,,,,
Imperial,387213MB,Registered Voters,,,,5,,,,
Imperial,387245MB,Registered Voters,,,,73,,,,
Imperial,389207MB,Registered Voters,,,,250,,,,
Imperial,389208,Registered Voters,,,,710,,,,
Imperial,389225MB,Registered Voters,,,,79,,,,
Imperial,411102,Registered Voters,,,,677,,,,
Imperial,411105,Registered Voters,,,,1645,,,,
Imperial,411106,Registered Voters,,,,2475,,,,
Imperial,411107,Registered Voters,,,,963,,,,
Imperial,411108,Registered Voters,,,,1412,,,,
Imperial,411109,Registered Voters,,,,699,,,,
Imperial,411136,Registered Voters,,,,819,,,,
Imperial,432034,Registered Voters,,,,1336,,,,
Imperial,474117,Registered Voters,,,,789,,,,
Imperial,481101MB,Registered Voters,,,,26,,,,
Imperial,481115MB,Registered Voters,,,,3,,,,
Imperial,481116MB,Registered Voters,,,,142,,,,
Imperial,481137MB,Registered Voters,,,,3,,,,
Imperial,481141MB,Registered Voters,,,,94,,,,
Imperial,481162MB,Registered Voters,,,,0,,,,
Imperial,482018MB,Registered Voters,,,,136,,,,
Imperial,482024MB,Registered Voters,,,,102,,,,
Imperial,482025MB,Registered Voters,,,,39,,,,
Imperial,482026MB,Registered Voters,,,,97,,,,
Imperial,482027MB,Registered Voters,,,,1,,,,
Imperial,482028,Registered Voters,,,,333,,,,
Imperial,482029MB,Registered Voters,,,,177,,,,
Imperial,482030MB,Registered Voters,,,,0,,,,
Imperial,482031MB,Registered Voters,,,,0,,,,
Imperial,482040MB,Registered Voters,,,,1,,,,
Imperial,482043MB,Registered Voters,,,,0,,,,
Imperial,482044MB,Registered Voters,,,,0,,,,
Imperial,482045MB,Registered Voters,,,,0,,,,
Imperial,482046MB,Registered Voters,,,,0,,,,
Imperial,482047MB,Registered Voters,,,,0,,,,
Imperial,482048MB,Registered Voters,,,,0,,,,
Imperial,482049MB,Registered Voters,,,,1,,,,
Imperial,482050MB,Registered Voters,,,,1,,,,
Imperial,482110MB,Registered Voters,,,,19,,,,
Imperial,482112MB,Registered Voters,,,,37,,,,
Imperial,483020MB,Registered Voters,,,,406,,,,
Imperial,483021,Registered Voters,,,,1133,,,,
Imperial,483022MB,Registered Voters,,,,171,,,,
Imperial,483023MB,Registered Voters,,,,314,,,,
Imperial,483113MB,Registered Voters,,,,66,,,,
Imperial,483138MB,Registered Voters,,,,2,,,,
Imperial,484111MB,Registered Voters,,,,12,,,,
Imperial,484114MB,Registered Voters,,,,2,,,,
Imperial,484115MB,Registered Voters,,,,27,,,,
Imperial,484116MB,Registered Voters,,,,1,,,,
Imperial,484117MB,Registered Voters,,,,0,,,,
Imperial,484132MB,Registered Voters,,,,14,,,,
Imperial,484135MB,Registered Voters,,,,35,,,,
Imperial,484139MB,Registered Voters,,,,0,,,,
Imperial,484160MB,Registered Voters,,,,7,,,,
Imperial,484162MB,Registered Voters,,,,25,,,,
Imperial,511127,Registered Voters,,,,854,,,,
Imperial,511129,Registered Voters,,,,2608,,,,
Imperial,511131MB,Registered Voters,,,,62,,,,
Imperial,521041MB,Registered Voters,,,,444,,,,
Imperial,521042,Registered Voters,,,,2236,,,,
Imperial,521043MB,Registered Voters,,,,253,,,,
Imperial,521044MB,Registered Voters,,,,0,,,,
Imperial,545209,Registered Voters,,,,409,,,,
Imperial,545210,Registered Voters,,,,1475,,,,
Imperial,545238MB,Registered Voters,,,,124,,,,
Imperial,547239,Registered Voters,,,,974,,,,
Imperial,547240MB,Registered Voters,,,,0,,,,
Imperial,547265MB,Registered Voters,,,,0,,,,
Imperial,548211MB,Registered Voters,,,,46,,,,
Imperial,548241MB,Registered Voters,,,,0,,,,
Imperial,548265MB,Registered Voters,,,,11,,,,
Imperial,554021,Registered Voters,,,,1595,,,,
Imperial,554023,Registered Voters,,,,1178,,,,
Imperial,581002MB,Registered Voters,,,,2,,,,
Imperial,581008MB,Registered Voters,,,,3,,,,
Imperial,581125MB,Registered Voters,,,,27,,,,
Imperial,581145MB,Registered Voters,,,,2,,,,
Imperial,581146MB,Registered Voters,,,,0,,,,
Imperial,581147MB,Registered Voters,,,,2,,,,
Imperial,582134MB,Registered Voters,,,,14,,,,
Imperial,582224MB,Registered Voters,,,,62,,,,
Imperial,584004MB,Registered Voters,,,,137,,,,
Imperial,584006MB,Registered Voters,,,,0,,,,
Imperial,584007MB,Registered Voters,,,,0,,,,
Imperial,584014MB,Registered Voters,,,,0,,,,
Imperial,584017MB,Registered Voters,,,,71,,,,
Imperial,584020,Registered Voters,,,,984,,,,
Imperial,584026MB,Registered Voters,,,,0,,,,
Imperial,584051MB,Registered Voters,,,,148,,,,
Imperial,584055MB,Registered Voters,,,,0,,,,
Imperial,585016MB,Registered Voters,,,,85,,,,
Imperial,585019MB,Registered Voters,,,,2,,,,
Imperial,585047MB,Registered Voters,,,,15,,,,
Imperial,585049MB,Registered Voters,,,,138,,,,
